order_id,product_id,quantity,selling_price,discount
9059,217,2,221.0,0
9059,2,3,59.0,0
9060,41,1,57.0,0
9060,13,1,158.0,0
9061,402,1,397.1,5
9061,431,1,2424.0,20
9062,324,1,104.8,20
9062,65,1,140.0,20
9063,125,1,58.5,10
9063,489,1,270.9,10
9063,73,3,629.85,15
9063,370,2,74.1,5
9063,300,1,38.0,0
9064,176,3,138.6,10
9065,107,1,22.0,0
9066,73,1,629.85,15
9066,59,1,175.1,15
9066,82,1,63.9,10
9066,257,1,186.3,10
9067,105,1,2418.75,25
9067,480,2,121.5,10
9068,432,2,834.4,30
9068,348,1,254.15,15
9069,30,1,96.9,15
9069,172,1,36.1,5
9070,74,1,2063.25,25
9071,377,1,765.6,20
9071,276,1,1967.7,30
9072,202,1,89.1,10
9072,281,1,115.6,15
9072,279,1,134.3,15
9073,6,1,38.0,5
9074,50,1,2387.0,30
9074,144,1,170.85,15
9075,288,1,950.4,40
9075,61,2,39.0,0
9075,117,1,78.2,15
9076,377,1,813.45,15
9077,256,1,108.0,10
9077,116,1,143.2,20
9078,310,1,27.0,0
9078,16,1,81.9,10
9079,108,1,43.2,10
9079,279,1,126.4,20
9079,289,1,26.1,10
9079,453,1,313.6,20
9080,130,1,112.0,0
9081,143,2,193.0,0
9081,377,1,813.45,15
9081,1,2,1731.6,40
9081,148,2,430.2,10
9082,308,1,195.0,0
9082,278,1,487.9,15
9082,163,1,540.0,25
9082,251,1,208.0,0
9083,171,1,792.0,0
9083,494,1,2438.65,15
9084,184,1,178.5,30
9085,242,1,467.2,20
9085,463,1,185.0,0
9085,354,1,137.7,10
9086,93,3,77.9,5
9086,227,1,413.25,25
9086,95,1,52.7,15
9086,36,2,147.6,10
9086,123,3,226.0,0
9087,33,2,2205.6,20
9087,33,1,2067.75,25
9088,178,2,2011.95,15
9089,138,1,156.0,20
9089,130,1,100.8,10
9089,426,1,498.95,15
9089,131,2,129.6,20
9090,250,2,49.3,15
9090,404,1,440.8,20
9090,415,2,253.0,0
9091,418,1,322.15,15
9091,234,1,177.0,0
9091,438,1,223.5,25
9092,477,1,23.8,15
9092,52,1,156.6,10
9093,67,1,10.8,10
9094,205,1,259.2,10
9094,354,3,130.05,15
9094,58,2,223.55,15
9095,403,1,113.05,5
9095,182,3,56.0,0
9096,33,1,1654.2,40
9096,181,1,338.3,15
9097,146,2,48.0,0
9097,100,1,405.0,10
9098,384,1,45.05,15
9098,32,1,282.15,5
9099,276,1,1967.7,30
9099,295,1,136.0,0
9100,381,1,463.4,30
9101,280,1,151.2,20
9101,385,2,351.0,10
9101,494,2,2151.75,25
9102,35,1,118.8,10
9103,290,1,704.7,10
9104,451,1,175.5,10
9104,44,1,868.7,15
9104,500,1,92.65,15
9104,235,2,543.0,0
9104,316,2,117.8,5
9105,176,2,123.2,20
9106,470,2,56.05,5
9106,1,1,2164.5,25
9107,192,1,44.0,0
9108,258,2,24.0,0
9108,479,1,219.0,0
9108,321,1,65.0,0
9109,237,2,84.55,5
9109,155,1,25.65,5
9109,93,1,77.9,5
9109,149,1,403.75,5
9110,196,2,173.0,0
9110,425,1,80.0,0
9111,21,1,1938.0,40
9111,282,1,262.8,10
9112,170,2,351.0,10
9112,18,1,1476.9,10
9112,29,1,42.0,0
9113,83,1,427.2,20
9113,148,1,430.2,10
9113,101,1,156.6,10
9114,242,2,525.6,10
9114,284,1,1326.65,35
9114,322,1,40.0,0
9115,50,1,3069.0,10
9115,163,2,720.0,0
9116,211,1,29.0,0
9116,108,2,43.2,10
9116,249,1,232.9,15
9116,307,1,1525.55,35
9117,374,1,1779.0,0
9117,244,2,67.5,10
9118,452,2,129.6,10
9118,334,3,214.2,10
9119,151,2,377.15,5
9119,93,1,82.0,0
9120,315,1,428.8,20
9120,198,2,1612.8,20
9120,156,1,84.6,10
9120,37,1,176.7,5
9121,435,1,203.2,20
9121,7,1,1353.0,25
9121,291,2,1201.9,15
9122,76,1,1783.8,40
9123,451,2,175.5,10
9124,119,1,119.0,0
9124,124,1,355.3,15
9124,452,1,108.0,25
9124,43,2,261.75,25
9124,116,3,179.0,0
9125,487,1,524.0,0
9126,307,1,1877.6,20
9126,382,1,16.0,0
9126,379,3,2520.25,15
9126,363,1,279.0,10
9127,342,2,76.0,5
9128,195,1,299.0,0
9128,34,1,2249.0,35
9129,271,1,79.0,0
9129,107,1,20.9,5
9129,197,1,370.5,5
9129,140,1,659.25,25
9130,1,1,2164.5,25
9130,424,1,393.3,5
9130,190,1,597.0,0
9130,293,1,84.6,10
9131,464,2,33.0,0
9132,115,1,469.8,10
9133,161,2,56.7,10
9133,75,2,247.5,10
9134,108,1,48.0,0
9135,43,2,349.0,0
9136,235,1,407.25,25
9137,359,1,30.0,0
9138,84,1,49.0,0
9138,275,1,323.95,5
9138,219,3,146.2,15
9139,400,1,378.0,10
9140,405,3,3825.0,15
9140,292,3,60.0,0
9141,29,2,39.9,5
9141,211,1,26.1,10
9142,439,1,276.45,5
9142,91,1,134.0,0
9143,11,2,135.0,10
9143,393,1,607.2,20
9143,303,2,21.6,10
9144,66,2,33.25,5
9144,213,2,119.0,0
9145,219,1,146.2,15
9145,328,2,93.0,0
9145,185,2,107.1,10
9146,459,2,265.0,0
9146,454,2,230.85,5
9146,410,1,202.0,0
9147,247,1,211.65,15
9148,208,1,164.0,0
9148,27,2,602.0,0
9149,59,2,195.7,5
9149,42,1,93.5,15
9149,329,1,165.3,5
9149,336,2,80.8,20
9149,293,2,94.0,0
9150,376,1,29.0,0
9151,500,2,92.65,15
9151,338,3,44.0,0
9151,191,1,417.0,0
9151,376,1,26.1,10
9152,368,1,64.6,5
9152,242,1,584.0,0
9152,310,1,27.0,0
9152,382,1,16.0,0
9153,135,3,888.0,0
9153,409,1,1535.3,35
9153,242,1,525.6,10
9154,331,1,26.0,0
9154,163,1,720.0,0
9155,292,1,57.0,5
9155,427,1,310.5,10
9156,352,1,192.6,10
9156,12,1,1347.75,25
9157,95,1,62.0,0
9157,218,2,300.9,15
9157,126,3,526.5,10
9157,484,2,67.5,10
9158,156,2,84.6,10
9159,161,2,56.7,10
9159,194,1,100.0,20
9159,58,2,210.4,20
9160,405,1,3825.0,15
9161,129,2,31.5,10
9161,263,2,149.15,5
9162,130,1,106.4,5
9162,179,2,459.85,15
9162,391,1,126.9,10
9163,270,3,56.1,15
9163,494,1,1577.95,45
9163,103,2,51.0,0
9164,143,1,144.75,25
9164,297,2,885.0,25
9164,488,1,204.8,20
9164,10,1,540.4,30
9164,363,2,279.0,10
9165,114,1,209.6,20
9165,340,2,2327.25,25
9165,241,2,416.0,0
9165,168,2,84.0,0
9166,454,1,218.7,10
9166,354,1,145.35,5
9167,334,3,214.2,10
9167,161,2,63.0,0
9168,207,2,61.0,0
9169,236,2,58.0,0
9169,344,1,313.0,0
9170,451,1,195.0,0
9170,96,1,2914.4,20
9170,120,2,232.9,15
9171,239,1,253.65,5
9171,61,1,37.05,5
9171,352,2,214.0,0
9171,298,1,153.9,5
9172,117,1,82.8,10
9172,8,1,218.5,5
9172,167,1,3450.15,15
9173,265,1,64.6,5
9173,445,1,1057.5,25
9174,498,1,263.0,0
9174,118,1,28.0,0
9174,490,1,193.6,20
9175,179,1,405.75,25
9175,90,2,153.9,5
9176,291,3,1272.6,10
9177,18,2,1230.75,25
9178,307,1,1994.95,15
9178,351,1,24.7,5
9179,472,1,126.65,15
9180,104,1,17.85,15
9181,428,1,36.9,10
9181,465,1,143.0,0
9182,437,2,111.0,0
9182,463,1,148.0,20
9183,358,1,48.0,0
9184,195,1,299.0,0
9184,253,2,122.55,5
9184,301,3,177.0,25
9184,74,1,1513.05,45
9184,172,1,34.2,10
9185,116,1,152.15,15
9185,94,3,29.7,10
9185,348,1,284.05,5
9186,122,2,574.6,15
9186,239,1,253.65,5
9186,59,1,175.1,15
9186,137,1,20.0,0
9187,405,1,3600.0,20
9188,411,1,125.0,0
9188,282,2,248.2,15
9188,200,1,1305.6,15
9189,346,1,39.0,0
9189,270,3,59.4,10
9190,358,1,48.0,0
9190,410,1,151.5,25
9191,261,1,27.0,0
9191,341,1,206.4,20
9192,410,3,171.7,15
9192,59,3,195.7,5
9192,163,1,612.0,15
9193,25,1,373.5,10
9193,312,1,70.0,0
9194,84,3,44.1,10
9194,393,1,569.25,25
9194,227,1,468.35,15
9195,353,1,127.0,0
9195,2,1,59.0,0
9195,14,2,72.2,5
9196,176,1,123.2,20
9197,390,1,122.0,0
9198,122,2,608.4,10
9199,118,1,26.6,5
9200,161,1,63.0,0
9200,27,2,511.7,15
9201,368,2,68.0,0
9201,33,2,2067.75,25
9202,131,1,153.9,5
9202,453,3,352.8,10
9203,334,1,214.2,10
9204,103,1,51.0,0
9204,2,1,53.1,10
9204,372,1,162.4,20
9205,123,3,180.8,20
9205,91,3,134.0,0
9205,275,1,306.9,10
9206,54,1,96.9,15
9207,55,1,342.0,10
9208,126,1,497.25,15
9208,263,1,157.0,0
9208,373,3,92.0,0
9209,412,1,23.0,0
9209,336,1,95.95,5
9210,186,2,163.2,20
9210,257,1,196.65,5
9210,373,1,92.0,0
9211,376,1,26.1,10
9211,205,3,273.6,5
9212,72,1,89.0,0
9212,324,1,117.9,10
9212,433,1,20.0,0
9212,259,1,17.0,0
9212,422,3,33.3,10
9213,421,1,205.7,15
9213,241,1,416.0,0
9214,451,3,195.0,0
9215,6,1,38.0,5
9215,123,1,226.0,0
9216,45,3,2072.25,25
9216,219,1,172.0,0
9217,298,1,145.8,10
9218,42,2,93.5,15
9218,374,1,1779.0,0
9219,34,1,3114.0,10
9219,484,1,67.5,10
9219,490,3,217.8,10
9219,371,1,162.4,20
9220,406,1,27.55,5
9220,356,1,59.4,10
9221,18,1,1148.7,30
9221,352,1,171.2,20
9221,414,3,161.0,0
9221,196,1,138.4,20
9221,485,1,210.8,15
9222,333,1,435.6,10
9222,121,1,407.2,20
9222,111,1,411.3,10
9222,296,2,165.3,5
9223,410,1,202.0,0
9224,202,2,99.0,0
9224,56,2,38.0,5
9225,166,1,1403.35,15
9225,165,1,150.4,20
9226,256,2,120.0,0
9227,288,1,1346.4,15
9227,292,1,60.0,0
9228,2,1,56.05,5
9228,122,1,608.4,10
9228,161,1,59.85,5
9228,451,3,185.25,5
9229,321,1,65.0,0
9230,242,1,467.2,20
9231,335,1,437.6,20
9231,169,1,26.6,5
9232,372,1,203.0,0
9233,286,1,2806.4,20
9233,63,2,478.8,10
9234,311,3,52.2,10
9234,190,1,597.0,0
9234,356,3,66.0,0
9235,53,2,2062.4,20
9236,269,1,228.0,0
9236,174,2,224.4,15
9236,154,2,77.35,15
9237,232,1,2217.6,20
9237,365,1,132.3,10
9238,193,1,551.7,10
9238,444,1,244.8,15
9239,53,1,2191.3,15
9239,444,3,273.6,5
9239,135,1,710.4,20
9240,80,1,436.5,10
9241,345,2,1952.25,25
9242,403,1,119.0,0
9243,279,1,126.4,20
9243,365,1,139.65,5
9243,94,1,33.0,0
9243,141,2,179.35,15
9244,99,3,136.0,15
9245,39,1,652.5,10
9246,120,1,219.2,20
9246,82,1,63.9,10
9247,86,1,699.75,25
9247,182,3,56.0,0
9248,403,1,101.15,15
9249,318,1,951.6,40
9250,200,1,1228.8,20
9250,399,1,164.0,20
9250,147,3,60.8,5
9251,18,1,1641.0,0
9252,291,1,989.8,30
9252,286,3,3157.2,10
9253,84,1,49.0,0
9253,411,1,125.0,0
9253,264,1,33.25,5
9254,445,1,1198.5,15
9255,138,1,175.5,10
9255,130,3,84.0,25
9255,332,2,2109.6,40
9256,364,1,2723.0,30
9256,455,1,153.0,15
9256,43,1,296.65,15
9256,489,1,270.9,10
9257,343,1,178.2,10
9257,97,1,29.45,5
9257,3,1,500.65,15
9258,493,1,435.2,15
9258,181,1,358.2,10
9258,256,1,102.0,15
9259,324,2,124.45,5
9259,212,1,34.2,5
9260,325,3,16.0,0
9260,206,1,778.0,0
9261,12,1,1347.75,25
9262,145,1,262.0,0
9262,21,1,2745.5,15
9262,55,1,380.0,0
9263,12,1,1347.75,25
9263,81,3,1444.85,45
9263,123,1,192.1,15
9264,359,1,30.0,0
9264,164,3,107.0,0
9264,225,3,97.5,25
9264,497,1,94.0,0
9265,280,1,141.75,25
9266,136,1,43.7,5
9266,312,1,66.5,5
9267,7,1,1804.0,0
9267,254,1,1652.4,15
9267,41,2,51.3,10
9268,301,2,236.0,0
9269,29,2,37.8,10
9270,297,1,1180.0,0
9270,55,1,304.0,20
9270,90,1,162.0,0
9271,209,1,224.0,0
9271,264,3,35.0,0
9271,68,2,37.0,0
9272,342,3,72.0,10
9272,312,2,70.0,0
9273,359,1,30.0,0
9274,151,1,397.0,0
9274,499,1,79.05,15
9275,163,2,576.0,20
9276,141,2,189.9,10
9276,166,3,1651.0,0
9277,466,1,279.9,10
9277,325,1,14.4,10
9277,200,1,1152.0,25
9277,339,2,1244.1,45
9278,391,2,119.85,15
9278,17,2,232.75,5
9278,390,2,115.9,5
9279,165,2,159.8,15
9279,450,2,19.0,0
9279,228,1,33.3,10
9279,199,1,1538.0,0
9280,309,1,35.0,0
9280,68,2,35.15,5
9281,15,1,11.0,0
9282,127,3,178.5,15
9282,178,1,2011.95,15
9283,357,1,218.0,0
9284,4,2,83.3,15
9284,60,2,407.0,0
9285,207,1,51.85,15
9286,484,1,71.25,5
9286,76,1,2378.4,20
9286,206,3,778.0,0
9287,87,2,1477.0,30
9287,255,1,2833.6,20
9287,290,1,704.7,10
9287,417,1,2656.0,20
9288,297,2,944.0,20
9289,56,1,36.0,10
9290,481,1,1422.75,25
9291,252,3,752.0,0
9292,263,1,157.0,0
9292,368,1,68.0,0
9292,393,2,531.3,30
9292,78,3,382.85,5
9292,256,3,120.0,0
9293,453,1,392.0,0
9293,31,2,201.4,5
9294,47,1,167.45,15
9294,434,1,22.5,10
9295,143,1,164.05,15
9296,356,1,66.0,0
9297,191,3,333.6,20
9297,86,1,793.05,15
9297,289,2,26.1,10
9298,236,3,55.1,5
9299,353,1,127.0,0
9299,429,1,287.3,15
9299,437,1,88.8,20
9300,415,3,227.7,10
9300,297,3,1180.0,0
9301,54,2,114.0,0
9302,267,2,95.2,15
9302,183,3,330.3,10
9302,154,1,86.45,5
9303,259,1,15.3,10
9304,127,1,189.0,10
9305,55,1,285.0,25
9305,142,2,625.6,15
9306,115,3,417.6,20
9306,414,1,136.85,15
9306,462,1,1770.75,25
9307,108,1,48.0,0
9307,323,1,46.0,0
9307,285,1,1095.9,35
9308,424,1,393.3,5
9308,331,2,26.0,0
9308,467,1,127.8,10
9309,206,2,544.6,30
9309,283,1,717.0,0
9309,184,1,255.0,0
9309,426,1,498.95,15
9310,139,1,197.0,0
9311,321,1,65.0,0
9312,169,1,28.0,0
9313,424,1,414.0,0
9313,158,1,179.35,15
9314,329,1,147.9,15
9314,217,2,221.0,0
9314,411,1,106.25,15
9314,50,1,2728.0,20
9315,312,3,66.5,5
9315,144,1,170.85,15
9315,218,1,354.0,0
9316,223,2,783.0,25
9316,417,1,2656.0,20
9317,493,1,460.8,10
9318,427,1,345.0,0
9319,460,1,42.75,5
9320,457,1,84.6,10
9321,462,1,1888.8,20
9321,277,3,57.0,0
9322,308,3,185.25,5
9322,245,1,34.0,0
9323,20,2,1803.0,50
9324,441,1,158.0,0
9325,229,1,485.0,0
9326,60,1,386.65,5
9326,204,1,1638.8,15
9327,109,2,1194.0,25
9327,397,1,129.0,0
9327,473,1,175.5,10
9327,269,2,182.4,20
9328,25,1,415.0,0
9329,341,1,232.2,10
9329,482,1,119.7,10
9330,476,1,57.0,0
9330,35,3,132.0,0
9330,124,1,397.1,5
9330,142,2,736.0,0
9331,130,1,106.4,5
9331,204,1,1542.4,20
9331,118,1,28.0,0
9331,439,3,261.9,10
9332,241,2,395.2,5
9332,98,1,438.6,15
9333,492,1,37.05,5
9333,337,1,36.0,0
9334,425,1,80.0,0
9334,22,2,2656.0,20
9334,447,2,73.5,30
9334,324,1,111.35,15
9335,236,2,52.2,10
9336,388,1,182.0,0
9337,406,1,29.0,0
9338,122,1,574.6,15
9338,93,2,82.0,0
9338,355,1,2345.15,15
9338,364,1,3501.0,10
9339,384,1,53.0,0
9339,412,3,23.0,0
9340,195,1,284.05,5
9341,21,1,2745.5,15
9341,125,1,65.0,0
9342,25,2,332.0,20
9342,184,3,255.0,0
9342,209,3,190.4,15
9343,419,1,2269.8,10
9344,61,3,37.05,5
9344,1,1,2164.5,25
9344,175,3,584.0,0
9345,344,1,250.4,20
9346,194,2,125.0,0
9346,76,2,2378.4,20
9347,363,2,294.5,5
9347,496,1,394.0,0
9347,322,1,40.0,0
9347,57,1,146.3,5
9348,485,3,198.4,20
9349,323,3,46.0,0
9349,126,2,468.0,20
9350,295,2,129.2,5
9350,348,1,254.15,15
9350,284,1,1836.9,10
9350,388,1,145.6,20
9351,247,1,211.65,15
9352,122,1,676.0,0
9352,187,1,498.0,0
9353,429,2,253.5,25
9353,119,1,101.15,15
9353,449,1,427.0,0
9354,486,1,92.0,0
9355,465,1,143.0,0
9355,7,2,1804.0,0
9355,84,1,41.65,15
9355,447,1,105.0,0
9356,337,2,32.4,10
9357,19,1,2708.25,25
9358,180,1,344.25,15
9358,196,1,164.35,5
9359,209,2,168.0,25
9359,282,3,277.4,5
9359,314,1,94.0,0
9360,223,1,730.8,30
9360,191,2,417.0,0
9361,341,1,245.1,5
9361,409,1,1535.3,35
9362,256,3,114.0,5
9363,420,1,205.2,5
9364,214,1,92.0,0
9365,472,1,149.0,0
9366,432,1,1192.0,0
9366,118,2,23.8,15
9367,336,1,85.85,15
9368,352,2,181.9,15
9369,413,1,90.0,0
9370,426,1,381.55,35
9371,402,2,355.3,15
9371,334,2,238.0,0
9371,92,1,172.55,15
9372,148,1,430.2,10
9372,442,3,1688.05,35
9373,213,2,101.15,15
9374,466,1,248.8,20
9375,316,1,117.8,5
9375,183,1,330.3,10
9375,181,1,398.0,0
9376,363,1,294.5,5
9376,59,1,185.4,10
9377,249,1,246.6,10
9378,471,3,460.0,0
9378,20,3,2884.8,20
9378,444,1,273.6,5
9378,65,3,175.0,0
9378,446,1,55.0,0
9379,322,1,40.0,0
9379,417,1,2822.0,15
9380,175,1,525.6,10
9381,170,1,351.0,10
9382,110,1,64.6,5
9382,267,1,84.0,25
9382,393,2,455.4,40
9382,413,1,81.0,10
9383,252,1,752.0,0
9383,96,1,3278.7,10
9384,203,2,220.5,25
9384,80,1,436.5,10
9385,351,1,22.1,15
9386,4,1,98.0,0
9386,251,1,197.6,5
9386,72,3,84.55,5
9387,365,1,124.95,15
9388,55,1,323.0,15
9388,124,1,376.2,10
9389,73,1,555.75,25
9389,3,1,500.65,15
9389,221,1,38.0,0
9389,124,1,397.1,5
9390,343,1,168.3,15
9390,177,1,26.1,10
9391,337,1,34.2,5
9392,94,1,31.35,5
9392,345,1,2082.4,20
9393,310,1,27.0,0
9393,96,1,2185.8,40
9393,303,1,21.6,10
9393,192,2,39.6,10
9393,30,1,108.3,5
9394,472,1,149.0,0
9394,157,1,37.8,10
9395,353,1,120.65,5
9395,120,1,232.9,15
9395,388,1,172.9,5
9396,339,1,1922.7,15
9396,337,1,30.6,15
9396,359,1,24.0,20
9397,218,1,300.9,15
9398,357,1,207.1,5
9398,264,1,33.25,5
9398,46,1,225.0,10
9399,198,1,1713.6,15
9399,237,1,75.65,15
9399,289,2,26.1,10
9399,262,1,1984.75,15
9400,205,1,244.8,15
9400,433,1,19.0,5
9400,285,1,1517.4,10
9401,334,1,226.1,5
9401,13,1,158.0,0
9402,485,1,223.2,10
9403,380,1,323.85,15
9404,42,3,93.5,15
9404,348,1,284.05,5
9405,294,1,29.7,10
9405,140,1,703.2,20
9406,424,1,351.9,15
9406,73,1,629.85,15
9407,300,1,36.1,5
9408,437,2,111.0,0
9409,466,1,248.8,20
9409,301,1,236.0,0
9410,317,1,341.7,15
9410,104,1,19.95,5
9411,493,1,435.2,15
9412,55,1,323.0,15
9412,122,1,574.6,15
9412,84,1,49.0,0
9412,411,1,125.0,0
9412,208,1,123.0,25
9413,124,1,376.2,10
9413,447,1,89.25,15
9414,34,1,2595.0,25
9414,91,1,134.0,0
9415,345,1,2212.55,15
9416,79,1,90.9,10
9417,327,1,143.45,5
9417,105,1,2418.75,25
9417,353,1,107.95,15
9418,427,2,293.25,15
9418,62,1,343.4,15
9419,257,1,196.65,5
9419,498,1,249.85,5
9419,149,3,382.5,10
9420,219,2,172.0,0
9420,10,1,617.6,20
9421,402,1,397.1,5
9422,23,1,79.05,15
9422,309,1,35.0,0
9423,320,1,261.0,10
9423,18,2,1476.9,10
9424,434,1,25.0,0
9424,417,1,2490.0,25
9425,138,1,136.5,30
9425,304,1,418.95,5
9425,93,2,73.8,10
9426,67,1,12.0,0
9426,50,3,2898.5,15
9427,441,1,158.0,0
9427,415,2,227.7,10
9427,411,1,100.0,20
9428,274,1,458.0,0
9429,364,1,3112.0,20
9430,395,1,224.0,0
9430,42,1,99.0,10
9430,486,1,92.0,0
9431,3,1,589.0,0
9431,471,1,460.0,0
9432,429,1,338.0,0
9433,162,1,123.25,15
9433,484,1,75.0,0
9434,41,1,57.0,0
9434,467,1,142.0,0
9434,92,1,182.7,10
9435,327,3,128.35,15
9436,61,3,39.0,0
9437,397,3,116.1,10
9437,329,1,165.3,5
9437,400,1,420.0,0
9438,220,3,187.2,10
9438,162,2,123.25,15
9438,383,1,68.4,10
9439,464,1,29.7,10
9439,10,2,617.6,20
9439,37,1,158.1,15
9440,4,2,88.2,10
9441,428,1,41.0,0
9441,55,1,342.0,10
9441,123,1,192.1,15
9442,121,1,458.1,10
9442,275,2,289.85,15
9442,170,3,312.0,20
9443,154,1,91.0,0
9443,429,1,287.3,15
9443,117,1,92.0,0
9443,57,1,146.3,5
9443,73,2,629.85,15
9444,49,1,2513.55,35
9445,68,1,37.0,0
9445,166,2,1238.25,25
9446,78,1,362.7,10
9446,220,1,197.6,5
9447,61,2,37.05,5
9448,193,1,429.1,30
9448,114,3,196.5,25
9449,60,1,366.3,10
9450,29,3,42.0,0
9450,323,2,46.0,0
9450,278,1,487.9,15
9451,476,2,57.0,0
9452,440,1,2289.0,25
9452,136,3,46.0,0
9452,77,1,169.1,5
9453,15,1,11.0,0
9454,124,1,334.4,20
9454,36,2,131.2,20
9455,499,1,93.0,0
9455,287,3,871.5,25
9455,67,3,12.0,0
9455,458,1,200.45,5
9456,5,1,204.8,20
9456,369,1,1233.4,65
9456,1,2,2308.8,20
9456,131,1,145.8,10
9457,405,1,3375.0,25
9458,309,1,33.25,5
9458,225,1,110.5,15
9458,48,3,407.0,0
9458,308,3,165.75,15
9459,357,1,207.1,5
9460,434,2,21.25,15
9461,93,1,77.9,5
9461,28,1,140.0,0
9461,496,2,354.6,10
9461,462,2,2006.85,15
9462,222,1,436.0,0
9463,95,2,58.9,5
9463,115,1,443.7,15
9464,361,1,381.9,5
9465,143,1,183.35,5
9465,356,1,66.0,0
9465,133,1,71.0,0
9465,289,1,29.0,0
9465,105,1,2580.0,20
9466,343,1,178.2,10
9467,256,1,114.0,5
9467,131,1,137.7,15
9467,53,3,2191.3,15
9468,490,3,242.0,0
9468,378,1,310.65,5
9469,25,2,373.5,10
9470,32,1,282.15,5
9470,307,1,1408.2,40
9471,348,1,239.2,20
9471,54,1,96.9,15
9471,479,1,186.15,15
9472,83,1,373.8,30
9473,468,1,108.8,15
9474,145,1,262.0,0
9474,433,1,20.0,0
9474,215,2,276.0,0
9474,64,2,293.0,0
9475,138,1,156.0,20
9475,322,1,34.0,15
9475,429,1,338.0,0
9476,171,1,673.2,15
9477,141,1,200.45,5
9478,170,3,390.0,0
9478,328,2,93.0,0
9478,403,1,119.0,0
9478,463,3,185.0,0
9479,280,1,151.2,20
9479,370,1,66.3,15
9479,486,1,82.8,10
9479,29,2,42.0,0
9479,485,1,248.0,0
9480,230,1,25.65,5
9481,193,1,521.05,15
9482,383,2,72.2,5
9482,212,2,32.4,10
9483,117,1,92.0,0
9483,207,1,61.0,0
9483,319,2,493.5,30
9484,78,2,403.0,0
9484,222,3,327.0,25
9485,283,3,573.6,20
9485,294,1,33.0,0
9485,342,2,80.0,0
9485,76,3,2527.05,15
9485,234,2,150.45,15
9486,498,2,263.0,0
9486,270,1,66.0,0
9486,407,1,168.0,20
9487,4,3,98.0,0
9487,109,1,875.6,45
9488,205,2,273.6,5
9488,355,1,1931.3,30
9489,271,1,75.05,5
9489,234,1,159.3,10
9489,329,2,174.0,0
9490,200,1,1382.4,10
9490,412,1,23.0,0
9490,327,1,151.0,0
9491,244,2,71.25,5
9491,446,1,55.0,0
9492,245,1,34.0,0
9492,398,1,310.65,5
9493,198,2,1713.6,15
9493,410,1,202.0,0
9493,336,1,95.95,5
9493,321,1,58.5,10
9494,326,1,133.95,5
9495,258,1,24.0,0
9495,237,2,84.55,5
9496,79,1,101.0,0
9496,337,2,34.2,5
9496,253,3,103.2,20
9496,460,1,40.5,10
9497,62,1,363.6,10
9497,344,1,281.7,10
9497,464,1,33.0,0
9497,178,2,2130.3,10
9498,433,1,19.0,5
9498,198,1,1310.4,35
9498,324,1,104.8,20
9498,217,1,187.85,15
9499,128,2,177.65,15
9500,491,1,364.5,10
9501,174,1,224.4,15
9502,179,1,486.9,10
9502,288,1,1584.0,0
9503,249,1,246.6,10
9503,436,1,114.75,25
9504,144,3,160.8,20
9504,291,1,1272.6,10
9504,398,1,327.0,0
9504,321,1,65.0,0
9504,97,1,29.45,5
9505,157,2,42.0,0
9505,413,1,90.0,0
9506,378,1,310.65,5
9506,199,1,1307.3,15
9506,270,1,59.4,10
9506,479,3,186.15,15
9507,64,1,278.35,5
9507,98,1,438.6,15
9507,47,1,197.0,0
9508,6,1,36.0,10
9508,378,1,327.0,0
9508,421,1,229.9,5
9509,278,1,459.2,20
9510,327,1,113.25,25
9510,203,2,220.5,25
9511,149,1,361.25,15
9511,466,1,264.35,15
9512,476,2,57.0,0
9512,312,1,63.0,10
9512,478,1,223.0,0
9513,449,1,341.6,20
9513,182,1,56.0,0
9513,413,1,90.0,0
9514,284,1,1326.65,35
9514,109,1,1432.8,10
9515,135,1,710.4,20
9515,182,1,47.6,15
9515,318,1,872.3,45
9515,453,1,294.0,25
9516,257,1,186.3,10
9516,306,2,265.0,0
9517,20,1,3065.1,15
9517,247,1,236.55,5
9518,139,1,157.6,20
9519,485,1,235.6,5
9519,295,3,129.2,5
9519,263,1,149.15,5
9520,388,2,172.9,5
9521,153,3,25.5,15
9521,462,1,1770.75,25
9521,16,1,81.9,10
9522,73,1,555.75,25
9522,117,1,92.0,0
9523,471,1,414.0,10
9524,317,1,321.6,20
9524,17,1,208.25,15
9524,276,1,2389.35,15
9525,190,2,597.0,0
9526,115,2,469.8,10
9526,3,1,471.2,20
9527,139,3,187.15,5
9527,352,1,160.5,25
9528,190,1,507.45,15
9529,482,1,126.35,5
9530,311,2,58.0,0
9530,455,2,171.0,5
9531,138,3,156.0,20
9532,455,1,162.0,10
9532,183,1,330.3,10
9533,130,1,106.4,5
9533,278,1,574.0,0
9534,252,1,752.0,0
9535,301,1,188.8,20
9536,422,1,37.0,0
9537,188,1,47.0,0
9538,171,1,712.8,10
9539,284,1,1428.7,30
9540,250,1,52.2,10
9540,442,1,1947.75,25
9540,78,2,342.55,15
9541,236,1,58.0,0
9542,78,1,362.7,10
9542,329,1,174.0,0
9543,42,1,110.0,0
9543,150,1,540.9,10
9543,253,2,116.1,10
9543,389,1,606.9,15
9544,229,1,388.0,20
9544,413,1,81.0,10
9544,278,1,574.0,0
9545,57,1,138.6,10
9546,3,1,530.1,10
9547,322,1,40.0,0
9548,93,2,82.0,0
9549,270,1,59.4,10
9550,497,1,89.3,5
9550,105,3,2902.5,10
9551,50,2,2898.5,15
9552,480,2,114.75,15
