order_id,customer_id,order_date,shipping_date,region,payment_mode
8444,706,2024-03-05,2024-03-06,West,Credit Card
8445,1507,2023-12-04,2023-12-05,West,Debit Card
8446,232,2023-02-11,2023-02-12,North,UPI
8447,291,2023-11-16,2023-11-19,North,Debit Card
8448,629,2024-10-29,2024-11-01,North,UPI
8449,116,2024-02-13,2024-02-20,East,UPI
8450,1773,2024-04-15,2024-04-19,East,Net Banking
8451,580,2024-05-13,2024-05-14,East,Debit Card
8452,1294,2024-09-02,2024-09-06,West,UPI
8453,1028,2023-04-04,2023-04-08,South,Debit Card
8454,599,2023-03-20,2023-03-22,West,UPI
8455,1315,2024-08-24,2024-08-30,North,UPI
8456,675,2023-12-08,2023-12-13,West,Debit Card
8457,580,2023-01-28,2023-01-29,East,Wallet
8458,1033,2024-12-20,2024-12-24,North,UPI
8459,709,2023-08-10,2023-08-13,East,UPI
8460,676,2024-06-08,2024-06-20,East,Credit Card
8461,83,2024-09-04,2024-09-06,East,Net Banking
8462,1773,2023-05-24,2023-05-27,South,Debit Card
8463,790,2024-12-29,2024-12-30,East,Debit Card
8464,580,2024-12-19,2024-12-22,East,UPI
8465,675,2024-09-23,2024-09-25,West,Debit Card
8466,1372,2023-12-09,2023-12-13,South,UPI
8467,1327,2023-10-19,2023-10-20,South,Credit Card
8468,1079,2024-03-30,2024-04-03,North,Debit Card
8469,1317,2023-12-27,2023-12-31,West,Debit Card
8470,1058,2024-03-10,2024-03-13,South,Net Banking
8471,967,2023-11-12,2023-11-15,West,Wallet
8472,291,2024-06-29,2024-07-04,North,Debit Card
8473,1372,2023-08-20,2023-08-24,South,UPI
8474,1372,2025-02-09,2025-02-10,West,UPI
8475,830,2024-03-28,2024-03-29,South,UPI
8476,1372,2023-10-16,2023-10-19,South,COD
8477,867,2023-11-24,2023-11-28,East,Debit Card
8478,84,2024-07-15,2024-07-18,East,Credit Card
8479,810,2023-11-04,2023-11-08,North,Debit Card
8480,1013,2024-05-19,2024-05-24,South,Credit Card
8481,1372,2024-07-19,2024-07-20,South,Credit Card
8482,1083,2023-10-06,2023-10-07,East,COD
8483,1563,2024-12-22,2025-01-03,North,Net Banking
8484,1773,2023-02-01,2023-02-04,East,COD
8485,232,2024-12-27,2024-12-29,East,UPI
8486,1773,2024-07-06,2024-07-09,East,Net Banking
8487,471,2024-09-26,2024-10-07,West,UPI
8488,1033,2024-07-16,2024-07-18,North,Credit Card
8489,1452,2024-11-25,2024-11-26,East,Credit Card
8490,1265,2023-11-02,2023-11-03,South,Net Banking
8491,1372,2024-10-06,2024-10-07,South,UPI
8492,1406,2023-08-18,2023-08-20,East,Wallet
8493,896,2024-03-02,2024-03-03,East,UPI
8494,643,2024-11-08,2024-11-10,North,UPI
8495,1033,2023-10-10,2023-10-12,North,UPI
8496,676,2024-03-16,2024-03-17,East,Net Banking
8497,66,2023-07-20,2023-07-22,North,UPI
8498,77,2023-06-12,2023-06-20,West,UPI
8499,830,2023-06-19,2023-06-20,South,Net Banking
8500,1969,2024-12-09,2024-12-13,West,Debit Card
8501,1071,2024-12-03,2024-12-04,West,UPI
8502,305,2023-06-01,2023-06-02,South,Debit Card
8503,1372,2023-02-16,2023-02-20,South,UPI
8504,1596,2023-11-13,2023-11-14,South,UPI
8505,700,2024-10-27,2024-10-30,West,Credit Card
8506,1635,2023-01-17,2023-01-19,North,Wallet
8507,1443,2023-07-10,2023-07-11,West,UPI
8508,262,2023-06-10,2023-06-11,South,Credit Card
8509,1463,2023-07-06,2023-07-09,South,Wallet
8510,1773,2023-03-06,2023-03-12,East,Net Banking
8511,1708,2023-05-21,2023-05-26,North,COD
8512,580,2023-11-06,2023-11-08,East,UPI
8513,221,2024-06-04,2024-06-11,West,UPI
8514,1055,2023-03-01,2023-03-06,West,Credit Card
8515,830,2024-09-17,2024-09-19,South,Debit Card
8516,1773,2023-02-05,2023-02-12,East,Net Banking
8517,1372,2024-08-04,2024-08-07,South,Credit Card
8518,967,2023-12-18,2023-12-21,West,Debit Card
8519,1720,2023-08-03,2023-08-06,West,UPI
8520,1557,2024-11-27,2024-12-03,West,UPI
8521,1209,2024-07-26,2024-07-29,West,Net Banking
8522,1372,2024-11-08,2024-11-21,South,Credit Card
8523,1079,2023-12-17,2023-12-18,North,Credit Card
8524,1773,2024-05-11,2024-05-18,East,UPI
8525,1118,2024-01-01,2024-01-09,South,Credit Card
8526,675,2023-05-28,2023-05-30,West,COD
8527,757,2024-06-24,2024-06-28,East,Debit Card
8528,629,2023-09-28,2023-10-07,North,UPI
8529,580,2023-04-20,2023-04-21,East,UPI
8530,513,2024-09-09,2024-09-10,North,Debit Card
8531,1773,2023-11-20,2023-11-23,South,Credit Card
8532,118,2023-11-08,2023-11-16,North,UPI
8533,830,2024-07-12,2024-07-14,South,UPI
8534,675,2023-12-26,2024-01-05,West,UPI
8535,1784,2024-03-01,2024-03-04,North,UPI
8536,1635,2023-01-28,2023-01-29,North,Credit Card
8537,706,2023-05-04,2023-05-13,South,Wallet
8538,1291,2024-07-07,2024-07-09,South,UPI
8539,28,2023-10-26,2023-10-28,West,Debit Card
8540,1033,2024-07-29,2024-08-01,North,Credit Card
8541,599,2024-09-20,2024-09-22,West,UPI
8542,910,2023-03-17,2023-03-22,West,Debit Card
8543,401,2023-04-23,2023-04-28,West,Credit Card
8544,600,2023-03-25,2023-03-26,West,Debit Card
8545,314,2024-11-19,2024-11-22,North,Debit Card
8546,1798,2024-04-03,2024-04-06,North,Debit Card
8547,1773,2023-08-24,2023-09-05,East,Credit Card
8548,1265,2024-04-15,2024-04-19,South,UPI
8549,286,2024-07-01,2024-07-04,East,UPI
8550,198,2024-03-27,2024-03-29,West,Debit Card
8551,830,2023-01-06,2023-01-08,South,Debit Card
8552,1064,2024-03-22,2024-03-23,North,Credit Card
8553,1261,2024-03-08,2024-03-14,West,Debit Card
8554,1598,2023-11-02,2023-11-10,North,UPI
8555,1149,2023-04-21,2023-04-22,West,Credit Card
8556,133,2024-12-01,2024-12-05,South,UPI
8557,441,2024-03-10,2024-03-12,West,Debit Card
8558,879,2024-03-24,2024-03-25,North,Credit Card
8559,1372,2024-04-09,2024-04-29,South,COD
8560,1773,2023-10-16,2023-10-21,East,Net Banking
8561,1120,2023-12-04,2023-12-07,East,Credit Card
8562,1300,2024-02-22,2024-02-25,West,Net Banking
8563,106,2023-03-21,2023-03-23,South,COD
8564,1773,2023-08-18,2023-08-23,East,Credit Card
8565,533,2023-06-06,2023-06-10,West,Credit Card
8566,1372,2023-07-13,2023-07-14,South,Net Banking
8567,483,2024-12-07,2024-12-13,East,UPI
8568,1687,2024-11-30,2024-12-02,West,Credit Card
8569,830,2024-05-25,2024-05-26,South,Debit Card
8570,1773,2024-03-06,2024-03-11,East,Debit Card
8571,706,2023-10-26,2023-11-01,West,Credit Card
8572,1506,2024-11-08,2024-11-14,West,UPI
8573,1506,2024-04-03,2024-04-04,West,Credit Card
8574,187,2024-08-07,2024-08-09,South,COD
8575,700,2023-11-28,2023-12-03,West,UPI
8576,1962,2024-11-18,2024-11-28,North,UPI
8577,1033,2024-01-17,2024-01-23,North,COD
8578,580,2024-03-10,2024-03-13,East,Debit Card
8579,1594,2023-10-27,2023-10-29,North,Wallet
8580,1372,2024-10-25,2024-10-28,South,Net Banking
8581,9,2024-05-18,2024-05-19,West,UPI
8582,706,2023-03-11,2023-03-14,West,Debit Card
8583,802,2023-05-04,2023-05-06,North,COD
8584,1372,2024-10-22,2024-10-25,South,Debit Card
8585,581,2024-06-04,2024-06-05,West,Net Banking
8586,1406,2023-06-04,2023-06-07,East,Debit Card
8587,1428,2023-01-15,2023-01-16,East,Credit Card
8588,675,2024-08-18,2024-08-25,West,UPI
8589,675,2025-01-16,2025-01-17,West,Credit Card
8590,1976,2024-03-21,2024-03-24,North,Credit Card
8591,781,2023-02-09,2023-02-10,North,UPI
8592,1798,2024-09-14,2024-09-19,North,Net Banking
8593,674,2023-08-27,2023-08-31,West,Debit Card
8594,1982,2024-02-18,2024-02-20,North,Credit Card
8595,1372,2024-04-18,2024-04-21,South,Debit Card
8596,1406,2023-06-09,2023-06-10,East,Wallet
8597,1773,2023-05-12,2023-05-13,East,Debit Card
8598,1327,2023-02-13,2023-02-16,North,COD
8599,569,2024-05-12,2024-05-13,West,Wallet
8600,1372,2024-08-15,2024-08-16,South,Wallet
8601,1452,2023-11-12,2023-11-17,East,UPI
8602,675,2023-01-21,2023-01-27,West,Net Banking
8603,1263,2024-02-24,2024-02-27,North,Debit Card
8604,1372,2023-12-05,2023-12-09,South,COD
8605,1720,2024-04-18,2024-04-20,West,Net Banking
8606,62,2023-08-04,2023-08-09,West,Credit Card
8607,1372,2023-01-30,2023-02-02,South,Net Banking
8608,1473,2024-10-13,2024-10-17,East,UPI
8609,706,2023-02-16,2023-02-17,West,Net Banking
8610,114,2024-09-12,2024-09-17,West,UPI
8611,1814,2024-06-07,2024-06-10,East,COD
8612,1692,2024-06-17,2024-06-26,North,Credit Card
8613,1895,2023-12-15,2023-12-20,West,COD
8614,1083,2024-08-28,2024-08-30,East,Debit Card
8615,1209,2024-05-14,2024-05-15,West,Net Banking
8616,1773,2023-08-10,2023-08-14,East,COD
8617,1044,2024-08-31,2024-09-04,West,Net Banking
8618,1327,2024-11-14,2024-11-16,South,UPI
8619,1940,2023-08-05,2023-08-06,West,Debit Card
8620,736,2023-06-06,2023-06-07,North,Net Banking
8621,1635,2024-01-08,2024-01-13,North,Debit Card
8622,803,2023-10-14,2023-10-15,North,Credit Card
8623,422,2023-09-11,2023-09-12,East,Wallet
8624,600,2023-05-09,2023-05-10,West,UPI
8625,624,2024-12-19,2024-12-23,West,Net Banking
8626,1707,2024-04-06,2024-04-13,South,Credit Card
8627,599,2023-07-20,2023-07-25,West,Debit Card
8628,1131,2024-10-24,2024-10-26,South,Wallet
8629,1131,2023-05-29,2023-05-31,North,Credit Card
8630,1773,2024-10-15,2024-10-16,East,Credit Card
8631,1758,2023-01-15,2023-01-18,South,UPI
8632,962,2024-11-07,2024-11-10,West,Credit Card
8633,967,2024-06-06,2024-06-08,North,Credit Card
8634,1342,2024-03-21,2024-03-24,West,COD
8635,1372,2024-03-11,2024-03-12,South,Debit Card
8636,635,2023-04-19,2023-04-20,West,UPI
8637,1484,2023-04-26,2023-04-28,West,Credit Card
8638,830,2023-01-10,2023-01-11,South,Debit Card
8639,1773,2024-08-11,2024-08-15,East,Credit Card
8640,1303,2024-04-18,2024-04-21,West,UPI
8641,1502,2024-05-08,2024-05-31,South,UPI
8642,1714,2024-11-15,2024-11-16,West,UPI
8643,1372,2023-09-17,2023-09-20,South,UPI
8644,1372,2023-11-16,2023-11-29,South,Debit Card
8645,1888,2024-05-31,2024-06-02,East,Wallet
8646,1773,2023-12-23,2023-12-24,East,UPI
8647,1088,2024-03-21,2024-03-27,West,Credit Card
8648,1372,2023-03-20,2023-03-24,South,Credit Card
8649,1131,2024-09-27,2024-09-30,South,UPI
8650,670,2024-01-10,2024-01-11,East,UPI
8651,775,2023-02-02,2023-02-04,East,UPI
8652,400,2023-11-08,2023-11-27,North,UPI
8653,1280,2024-03-11,2024-03-13,West,Debit Card
8654,1452,2024-11-24,2024-11-25,South,UPI
8655,1372,2023-12-05,2023-12-08,West,Debit Card
8656,1538,2024-06-16,2024-06-20,West,Debit Card
8657,1714,2023-02-19,2023-02-23,West,UPI
8658,1247,2024-05-22,2024-06-01,South,Wallet
8659,1811,2023-07-25,2023-07-27,East,UPI
8660,291,2024-01-02,2024-01-04,North,Debit Card
8661,1758,2024-03-26,2024-03-27,South,Debit Card
8662,40,2024-03-21,2024-03-23,East,Debit Card
8663,1342,2024-09-07,2024-09-09,West,Net Banking
8664,1406,2024-06-22,2024-06-28,East,Debit Card
8665,1798,2024-08-02,2024-08-15,South,Net Banking
8666,356,2024-01-27,2024-01-29,East,UPI
8667,1798,2023-09-26,2023-09-29,North,Debit Card
8668,944,2024-03-01,2024-03-02,East,COD
8669,1773,2023-07-27,2023-07-31,East,Wallet
8670,830,2024-05-28,2024-06-01,South,UPI
8671,1798,2023-06-29,2023-07-05,North,Net Banking
8672,706,2023-06-14,2023-06-18,West,UPI
8673,28,2023-11-25,2023-11-26,West,COD
8674,1372,2023-04-23,2023-04-27,West,Credit Card
8675,1773,2024-03-06,2024-03-09,North,Debit Card
8676,1773,2024-01-04,2024-01-16,East,COD
8677,1372,2023-06-11,2023-06-14,South,Net Banking
8678,1142,2023-10-23,2023-10-29,West,UPI
8679,1773,2023-12-03,2023-12-23,North,COD
8680,1261,2023-11-17,2023-11-19,West,UPI
8681,1261,2023-08-04,2023-08-11,West,UPI
8682,51,2023-07-25,2023-08-03,South,COD
8683,1372,2023-12-03,2023-12-04,South,Credit Card
8684,422,2023-12-22,2023-12-23,East,Credit Card
8685,1406,2024-08-01,2024-08-04,East,Debit Card
8686,1406,2023-10-18,2023-10-20,East,Debit Card
8687,191,2024-01-24,2024-01-25,West,COD
8688,709,2024-12-20,2024-12-21,East,Debit Card
8689,1557,2024-04-04,2024-04-07,West,Credit Card
8690,51,2024-06-11,2024-06-15,South,Debit Card
8691,1372,2024-11-26,2024-11-29,South,UPI
8692,542,2023-03-17,2023-03-19,North,Credit Card
8693,272,2023-05-19,2023-05-28,West,COD
8694,85,2024-09-17,2024-09-19,North,Credit Card
8695,1033,2024-11-22,2024-11-23,North,UPI
8696,757,2023-11-22,2023-11-24,East,COD
8697,445,2023-07-18,2023-07-20,North,UPI
8698,1372,2023-06-27,2023-06-29,South,COD
8699,1327,2023-05-15,2023-05-17,South,UPI
8700,781,2024-03-03,2024-03-09,North,UPI
8701,1800,2024-04-27,2024-04-30,West,Debit Card
8702,1372,2023-10-13,2023-10-14,South,UPI
8703,675,2023-10-09,2023-10-10,West,UPI
8704,1033,2023-06-19,2023-06-20,North,Net Banking
8705,1399,2024-05-25,2024-05-29,North,Credit Card
8706,584,2024-02-12,2024-02-13,East,UPI
8707,1168,2023-03-18,2023-03-20,East,UPI
8708,1598,2023-08-31,2023-09-04,South,COD
8709,654,2024-12-22,2024-12-24,West,Debit Card
8710,1452,2023-02-12,2023-02-14,East,Net Banking
8711,1506,2023-07-16,2023-07-18,West,Credit Card
8712,302,2023-06-30,2023-07-01,West,Wallet
8713,1180,2024-11-27,2024-12-02,North,Credit Card
8714,1962,2024-01-30,2024-02-06,North,UPI
8715,1444,2024-12-01,2024-12-05,East,Wallet
8716,1773,2024-07-08,2024-07-10,East,UPI
8717,1710,2024-07-17,2024-07-19,East,Net Banking
8718,1372,2023-01-21,2023-01-22,South,UPI
8719,1773,2023-08-30,2023-09-04,East,UPI
8720,736,2024-05-29,2024-06-03,North,Credit Card
8721,1635,2024-09-03,2024-09-05,North,Debit Card
8722,1428,2023-10-13,2023-10-14,East,Credit Card
8723,1372,2023-10-01,2023-10-05,South,Credit Card
8724,1052,2023-11-29,2023-11-30,East,Debit Card
8725,30,2023-05-06,2023-05-07,West,Credit Card
8726,1773,2023-08-15,2023-08-19,East,Debit Card
8727,634,2023-06-25,2023-07-04,North,Wallet
8728,706,2024-12-27,2024-12-28,West,Debit Card
8729,1773,2024-02-28,2024-03-01,East,Debit Card
8730,738,2024-04-08,2024-04-09,East,Debit Card
8731,1773,2023-12-03,2023-12-04,South,Credit Card
8732,1773,2023-10-07,2023-10-15,East,UPI
8733,1372,2024-05-08,2024-05-11,West,Credit Card
8734,1031,2024-10-27,2024-10-28,West,UPI
8735,206,2023-10-06,2023-10-11,North,UPI
8736,1798,2024-05-03,2024-05-05,North,COD
8737,1920,2023-04-10,2023-04-12,North,Wallet
8738,1998,2023-07-28,2023-08-01,East,Credit Card
8739,830,2024-04-25,2024-04-27,South,Credit Card
8740,967,2024-12-11,2024-12-15,West,COD
8741,1327,2023-04-18,2023-04-22,South,Wallet
8742,1372,2024-11-16,2024-11-19,South,Credit Card
8743,755,2024-12-09,2024-12-15,North,Debit Card
8744,1798,2024-06-26,2024-06-27,North,Net Banking
8745,1357,2024-09-01,2024-09-03,West,Credit Card
8746,1372,2024-05-02,2024-05-05,South,UPI
8747,1372,2024-03-16,2024-03-22,East,Debit Card
8748,706,2024-06-27,2024-06-30,West,UPI
8749,1773,2023-01-22,2023-01-27,East,Debit Card
8750,1473,2024-05-05,2024-05-23,East,UPI
8751,1208,2024-06-23,2024-06-29,West,UPI
8752,1773,2023-10-01,2023-10-10,East,Credit Card
8753,1563,2024-01-29,2024-02-04,West,Debit Card
8754,1708,2024-07-21,2024-07-22,North,UPI
8755,1773,2023-09-15,2023-09-26,North,UPI
8756,1773,2024-03-30,2024-03-31,East,Net Banking
8757,1131,2024-07-29,2024-08-01,South,Credit Card
8758,1672,2024-09-30,2024-10-08,West,Debit Card
8759,654,2024-12-24,2024-12-27,West,UPI
8760,830,2023-04-08,2023-04-14,South,Credit Card
8761,1083,2023-12-10,2023-12-15,East,Net Banking
8762,1406,2023-03-11,2023-03-16,East,Net Banking
8763,206,2023-08-12,2023-08-16,North,UPI
8764,497,2024-09-12,2024-09-20,South,Credit Card
8765,1364,2023-07-04,2023-07-07,South,UPI
8766,1773,2024-12-14,2024-12-16,East,Debit Card
8767,51,2024-11-21,2024-11-23,South,UPI
8768,135,2023-09-22,2023-09-23,West,Wallet
8769,1861,2023-04-23,2023-04-24,West,Wallet
8770,1635,2024-02-15,2024-02-21,North,COD
8771,1635,2024-11-25,2024-11-27,North,COD
8772,1999,2024-08-10,2024-08-13,West,COD
8773,1686,2023-01-30,2023-01-31,South,Debit Card
8774,1773,2024-07-23,2024-07-28,East,UPI
8775,1137,2024-09-30,2024-10-20,East,Credit Card
8776,706,2023-01-30,2023-02-01,West,Debit Card
8777,1754,2024-01-07,2024-01-20,West,Debit Card
8778,754,2024-01-31,2024-02-03,East,Debit Card
8779,1762,2023-11-22,2023-11-27,North,UPI
8780,1372,2024-11-23,2024-11-24,South,Net Banking
8781,1372,2023-08-20,2023-08-26,South,COD
8782,1998,2023-02-18,2023-02-19,East,UPI
8783,162,2023-11-27,2023-11-28,South,Credit Card
8784,1516,2023-09-21,2023-09-22,South,Debit Card
8785,388,2023-11-15,2023-11-20,West,Debit Card
8786,1773,2023-07-01,2023-07-03,West,COD
8787,1976,2023-09-10,2023-09-11,North,COD
8788,518,2023-06-27,2023-06-28,West,Wallet
8789,1422,2024-04-20,2024-04-21,East,Debit Card
8790,367,2024-09-07,2024-09-14,South,UPI
8791,1773,2024-04-03,2024-04-08,East,Debit Card
8792,1033,2024-06-20,2024-06-24,North,Net Banking
8793,1372,2023-02-28,2023-03-08,South,UPI
8794,675,2023-12-11,2023-12-12,West,UPI
8795,584,2023-07-29,2023-08-04,East,UPI
8796,1291,2024-04-20,2024-04-26,South,Debit Card
8797,1385,2023-03-08,2023-03-13,West,UPI
8798,1507,2024-10-22,2024-11-01,West,Net Banking
8799,781,2024-03-19,2024-04-01,North,UPI
8800,1372,2024-11-08,2024-11-24,South,UPI
8801,53,2023-11-17,2023-11-22,North,Credit Card
8802,1372,2023-04-25,2023-05-03,South,UPI
8803,1061,2024-09-27,2024-09-29,North,UPI
8804,1512,2023-09-20,2023-09-21,West,Credit Card
8805,830,2023-11-30,2023-12-01,South,Credit Card
8806,1031,2024-02-11,2024-02-12,West,Credit Card
8807,1354,2024-04-10,2024-04-12,East,Credit Card
8808,706,2023-06-10,2023-06-11,West,Wallet
8809,1704,2023-01-03,2023-01-04,South,Credit Card
8810,1059,2023-09-01,2023-09-02,North,UPI
8811,1814,2024-10-27,2024-10-28,North,Credit Card
8812,830,2024-05-01,2024-05-03,South,Credit Card
8813,1372,2024-01-15,2024-01-17,South,Credit Card
8814,1617,2024-06-23,2024-06-25,West,Credit Card
8815,1609,2024-11-30,2024-12-02,South,Credit Card
8816,1635,2024-05-02,2024-05-04,North,Credit Card
8817,162,2023-11-23,2023-11-25,South,Credit Card
8818,9,2023-09-27,2023-10-01,West,UPI
8819,1635,2024-08-11,2024-08-12,North,Net Banking
8820,1773,2024-08-03,2024-08-05,East,COD
8821,679,2024-11-05,2024-11-06,West,UPI
8822,1327,2024-01-12,2024-01-13,South,Credit Card
8823,422,2023-04-10,2023-04-15,North,COD
8824,175,2023-04-04,2023-04-07,West,Net Banking
8825,1585,2024-11-03,2024-11-04,East,COD
8826,675,2024-05-16,2024-05-21,West,UPI
8827,1773,2024-10-06,2024-10-07,East,Net Banking
8828,291,2023-10-20,2023-10-26,North,Credit Card
8829,749,2023-07-16,2023-07-19,North,COD
8830,1506,2024-12-01,2024-12-06,West,Wallet
8831,1428,2024-11-13,2024-11-14,East,Net Banking
8832,1325,2024-11-29,2024-12-03,West,Debit Card
8833,1681,2024-07-29,2024-08-05,South,Debit Card
8834,417,2023-06-28,2023-06-29,East,UPI
8835,959,2023-10-30,2023-10-31,South,UPI
8836,404,2023-04-07,2023-04-08,West,Net Banking
8837,675,2024-02-27,2024-02-29,West,UPI
8838,162,2024-10-13,2024-10-15,South,Credit Card
8839,983,2024-07-17,2024-07-19,West,Credit Card
8840,1441,2024-03-11,2024-03-12,West,COD
8841,1962,2023-12-19,2023-12-20,North,COD
8842,1726,2023-04-08,2023-04-10,East,UPI
8843,1097,2024-12-17,2024-12-19,North,UPI
8844,640,2024-05-27,2024-05-30,East,Credit Card
8845,867,2023-10-01,2023-10-03,East,COD
8846,1652,2023-06-12,2023-06-14,West,Credit Card
8847,595,2023-10-14,2023-10-20,North,Credit Card
8848,1372,2023-12-30,2023-12-31,South,UPI
8849,1773,2023-12-19,2023-12-24,East,Wallet
8850,1168,2023-11-01,2023-11-02,East,Credit Card
8851,1714,2023-09-07,2023-09-13,West,COD
8852,1652,2024-11-26,2024-11-27,West,Net Banking
8853,1773,2023-05-13,2023-05-15,East,UPI
8854,1482,2024-06-06,2024-06-10,East,Debit Card
8855,1750,2024-03-21,2024-03-24,North,Debit Card
8856,1773,2024-10-19,2024-10-20,East,Debit Card
8857,26,2023-12-26,2023-12-28,West,Wallet
8858,1406,2023-09-25,2023-09-27,East,Credit Card
8859,30,2024-08-28,2024-08-31,West,Debit Card
8860,830,2024-03-24,2024-03-25,South,Credit Card
8861,1372,2023-03-22,2023-03-26,South,Net Banking
8862,1372,2024-06-28,2024-06-29,South,UPI
8863,162,2023-07-16,2023-07-18,South,UPI
8864,1562,2023-12-05,2023-12-07,South,Credit Card
8865,757,2024-01-14,2024-01-22,East,COD
8866,802,2023-10-29,2023-11-06,North,Debit Card
8867,1372,2023-07-02,2023-07-05,South,Credit Card
8868,678,2023-03-10,2023-03-11,North,UPI
8869,221,2023-04-25,2023-04-26,West,Debit Card
8870,1814,2024-02-25,2024-02-28,North,Credit Card
8871,28,2024-10-15,2024-10-17,West,Debit Card
8872,1817,2024-06-17,2024-06-24,North,Debit Card
8873,1770,2024-11-27,2024-12-05,North,UPI
8874,1372,2024-05-05,2024-05-22,South,UPI
8875,232,2023-11-05,2023-11-06,North,Credit Card
8876,1875,2024-06-19,2024-06-23,South,UPI
8877,1372,2024-05-12,2024-06-01,South,UPI
8878,998,2024-03-15,2024-04-01,South,UPI
8879,879,2024-09-26,2024-09-29,North,UPI
8880,757,2023-09-10,2023-09-12,East,COD
8881,1372,2024-07-07,2024-07-16,South,Debit Card
8882,1527,2024-12-20,2024-12-22,South,Wallet
8883,1035,2024-06-21,2024-06-24,East,UPI
8884,1506,2024-09-28,2024-10-01,West,COD
8885,1372,2024-07-27,2024-07-29,South,Wallet
8886,1506,2023-01-09,2023-01-11,West,Credit Card
8887,1773,2024-07-31,2024-08-23,East,Credit Card
8888,1773,2024-02-08,2024-02-12,East,Credit Card
8889,830,2024-01-20,2024-01-22,South,UPI
8890,985,2024-05-15,2024-05-18,North,UPI
8891,1602,2023-11-29,2023-12-01,South,Credit Card
8892,706,2024-03-12,2024-03-19,West,Debit Card
8893,315,2023-12-11,2023-12-13,West,Net Banking
8894,1981,2024-12-30,2025-01-05,North,Credit Card
8895,132,2023-07-21,2023-07-22,North,Debit Card
8896,968,2023-03-09,2023-03-10,East,Debit Card
8897,755,2024-09-24,2024-09-25,North,Wallet
8898,706,2024-08-27,2024-08-30,North,Wallet
8899,4,2023-12-11,2023-12-13,West,Credit Card
8900,1372,2024-09-30,2024-10-04,South,COD
8901,142,2023-08-27,2023-09-03,West,UPI
8902,580,2024-02-27,2024-02-29,East,Debit Card
8903,1040,2024-07-23,2024-07-26,North,Net Banking
8904,944,2024-07-15,2024-07-16,East,COD
8905,1758,2023-05-11,2023-05-15,South,Debit Card
8906,593,2023-03-31,2023-04-05,West,Debit Card
8907,580,2023-09-05,2023-09-27,East,Net Banking
8908,1489,2024-04-12,2024-04-14,West,Credit Card
8909,1461,2024-11-12,2024-11-24,North,Credit Card
8910,1372,2023-06-17,2023-06-19,West,UPI
8911,802,2023-08-15,2023-08-16,West,UPI
8912,557,2024-07-12,2024-07-17,East,Credit Card
8913,1773,2024-07-02,2024-07-06,East,Credit Card
8914,511,2025-01-30,2025-01-31,East,COD
8915,1562,2023-06-05,2023-06-07,South,Credit Card
8916,1079,2023-10-27,2023-10-28,South,Credit Card
8917,1449,2024-02-12,2024-02-13,West,Net Banking
8918,1372,2024-09-09,2024-09-11,South,COD
8919,1769,2023-01-04,2023-01-11,North,UPI
8920,232,2024-03-19,2024-03-20,North,UPI
8921,125,2024-02-03,2024-02-06,West,COD
8922,607,2023-11-30,2023-12-02,South,UPI
8923,1033,2024-06-24,2024-06-27,North,Credit Card
8924,1773,2024-12-26,2024-12-28,East,Debit Card
8925,1620,2023-04-14,2023-04-16,West,UPI
8926,1965,2024-12-24,2024-12-26,North,COD
8927,1372,2023-04-12,2023-04-14,South,UPI
8928,357,2023-09-27,2023-10-05,North,COD
8929,1557,2024-03-29,2024-03-31,West,Debit Card
8930,446,2023-01-14,2023-01-15,West,Debit Card
8931,1489,2024-10-14,2024-10-16,West,Credit Card
8932,291,2024-07-05,2024-07-07,North,Credit Card
8933,830,2023-09-20,2023-09-24,South,Net Banking
8934,569,2023-12-25,2024-01-12,West,Wallet
8935,1707,2024-08-25,2024-08-27,South,Debit Card
8936,291,2023-07-17,2023-07-20,North,Credit Card
8937,638,2023-12-19,2023-12-23,East,Credit Card
8938,706,2024-08-23,2024-08-27,West,Credit Card
8939,1609,2023-06-06,2023-06-10,South,UPI
8940,1489,2024-12-18,2024-12-20,West,UPI
8941,1773,2023-11-13,2023-11-19,East,UPI
8942,1762,2024-09-28,2024-09-30,North,Debit Card
8943,574,2023-05-12,2023-05-21,South,Credit Card
8944,1372,2023-03-05,2023-03-06,South,UPI
8945,1372,2023-02-16,2023-02-18,South,Wallet
8946,1372,2024-10-07,2024-10-10,South,UPI
8947,1120,2023-04-02,2023-04-04,South,Credit Card
8948,879,2024-06-13,2024-06-20,North,UPI
8949,1838,2023-10-02,2023-10-04,West,Credit Card
8950,1841,2024-07-08,2024-07-11,South,UPI
8951,1372,2024-08-15,2024-08-19,South,UPI
8952,839,2024-08-09,2024-08-13,East,Credit Card
8953,421,2024-04-22,2024-04-24,South,Credit Card
8954,1962,2023-07-23,2023-07-25,North,Credit Card
8955,654,2024-11-18,2024-11-24,West,Debit Card
8956,291,2023-06-20,2023-06-29,North,Credit Card
8957,1372,2023-04-18,2023-04-21,South,UPI
8958,624,2023-08-29,2023-08-30,North,Credit Card
8959,1886,2023-07-06,2023-07-13,East,Credit Card
8960,1773,2023-11-29,2023-12-01,East,Debit Card
8961,1327,2023-04-10,2023-04-12,South,Credit Card
8962,231,2024-08-28,2024-08-31,West,UPI
8963,1372,2024-12-15,2024-12-20,South,Net Banking
8964,998,2023-04-16,2023-04-18,South,UPI
8965,675,2023-03-13,2023-03-16,West,Debit Card
8966,1372,2024-07-18,2024-07-19,West,UPI
8967,1344,2024-12-12,2024-12-14,North,Net Banking
