order_id,product_id,quantity,selling_price,discount,customer_id,order_date,region,payment_mode,category,sub_category,brand,cost_price,revenue,cost_total,profit,discount_impact,is_return,margin_pct
10314,310,1,24.3,10,232,2024-12-17,East,UPI,Sports & Outdoors,Yoga,OutdoorPro,12.97,24.3,12.97,11.33,2.43,False,46.63
10314,482,1,133.0,0,232,2024-12-17,East,UPI,Clothing,Footwear,TrendSetter,67.32,133.0,67.32,65.68,0.0,False,49.38
10315,54,1,102.6,10,1060,2024-11-20,North,UPI,Clothing,Women's Wear,TrendSetter,59.12,102.6,59.12,43.48,10.26,False,42.38
10315,312,1,66.5,5,1060,2024-11-20,North,UPI,Sports & Outdoors,Yoga,TrailBlazer,32.2,66.5,32.2,34.3,3.325,False,51.58
10315,378,1,277.95,15,1060,2024-11-20,North,UPI,Sports & Outdoors,Camping,SportMax,189.76,277.95,189.76,88.19,41.6925,False,31.73
10315,320,1,275.5,5,1060,2024-11-20,North,UPI,Clothing,Footwear,FashionHub,121.33,275.5,121.33,154.17000000000002,13.775,True,55.96
10315,138,1,185.25,5,1060,2024-11-20,North,UPI,Clothing,Kids' Wear,StyleCraft,94.74,185.25,94.74,90.51,9.2625,False,48.86
10316,245,3,34.0,0,1318,2024-10-08,North,UPI,Books,Non-Fiction,StoryHouse,14.97,102.0,44.910000000000004,57.089999999999996,0.0,False,55.97
10317,70,1,342.55,35,844,2024-08-23,West,Net Banking,Home & Kitchen,Cookware,HomeEase,295.62,342.55,295.62,46.93000000000001,119.8925,False,13.7
10318,397,2,116.1,10,959,2024-08-10,South,Debit Card,Home & Kitchen,Bedding,DreamHome,81.43,232.2,162.86,69.33999999999997,23.22,False,29.86
10318,134,2,254.15,15,959,2024-08-10,South,Debit Card,Clothing,Footwear,TrendSetter,137.89,508.3,275.78,232.52000000000004,76.245,False,45.74
10319,229,1,485.0,0,857,2023-05-21,East,COD,Sports & Outdoors,Camping,ActiveGear,240.8,485.0,240.8,244.2,0.0,True,50.35
10320,61,1,35.1,10,464,2024-01-02,West,Credit Card,Books,Educational,WordCraft,18.37,35.1,18.37,16.73,3.51,False,47.66
10321,352,3,171.2,20,1894,2023-09-19,West,Credit Card,Clothing,Men's Wear,StyleCraft,115.2,513.5999999999999,345.6,167.9999999999999,102.71999999999998,False,32.71
10322,284,1,1428.7,30,1635,2023-08-17,North,Net Banking,Electronics,Mobile Phones,Electra,1271.67,1428.7,1271.67,157.02999999999997,428.61,False,10.99
10322,231,1,410.4,10,1635,2023-08-17,North,Net Banking,Home & Kitchen,Bedding,DreamHome,231.21,410.4,231.21,179.18999999999997,41.04,False,43.66
10322,266,3,34.2,5,1635,2023-08-17,North,Net Banking,Books,Fiction,WordCraft,13.63,102.60000000000001,40.89,61.71000000000001,5.13,False,60.15
10323,138,1,185.25,5,736,2023-12-16,North,Credit Card,Clothing,Kids' Wear,StyleCraft,94.74,185.25,94.74,90.51,9.2625,False,48.86
10323,50,1,2557.5,25,736,2023-12-16,North,Credit Card,Electronics,Headphones,Electra,2357.28,2557.5,2357.28,200.2199999999998,639.375,True,7.83
10324,134,1,299.0,0,664,2023-12-05,North,Credit Card,Clothing,Footwear,TrendSetter,137.89,299.0,137.89,161.11,0.0,False,53.88
10324,128,1,198.55,5,664,2023-12-05,North,Credit Card,Clothing,Accessories,StyleCraft,83.72,198.55,83.72,114.83000000000001,9.9275,False,57.83
10325,389,2,499.8,30,987,2023-08-08,West,UPI,Home & Kitchen,Furniture,ComfortPro,404.6,999.6,809.2,190.39999999999998,299.88,False,19.05
10326,174,1,237.6,10,1773,2024-10-10,East,UPI,Clothing,Footwear,ClassicWear,121.64,237.6,121.64,115.96,23.76,False,48.8
10326,73,2,629.85,15,1773,2024-10-10,East,UPI,Home & Kitchen,Decor,LivingSpace,447.51,1259.7,895.02,364.68000000000006,188.955,False,28.95
10326,451,2,165.75,15,1773,2024-10-10,East,UPI,Sports & Outdoors,Fitness,SportMax,104.16,331.5,208.32,123.18,49.725,False,37.16
10326,375,1,1479.6,10,1773,2024-10-10,East,UPI,Electronics,Mobile Phones,NovaTech,1013.29,1479.6,1013.29,466.30999999999995,147.96,False,31.52
10326,23,1,93.0,0,1773,2024-10-10,East,UPI,Clothing,Men's Wear,FashionHub,48.85,93.0,48.85,44.15,0.0,False,47.47
10327,22,3,2988.0,10,1372,2023-09-05,South,Net Banking,Electronics,Laptops,Electra,2323.28,8964.0,6969.84,1994.1599999999999,896.4,False,22.25
10327,276,2,2248.8,20,1372,2023-09-05,South,Net Banking,Electronics,Smartwatches,ZoomTech,1793.46,4497.6,3586.92,910.6800000000003,899.52,False,20.25
10327,333,1,484.0,0,1372,2023-09-05,South,Net Banking,Home & Kitchen,Furniture,LivingSpace,257.9,484.0,257.9,226.10000000000002,0.0,False,46.71
10328,134,2,284.05,5,176,2024-07-12,South,Credit Card,Clothing,Footwear,TrendSetter,137.89,568.1,275.78,292.32000000000005,28.405,True,51.46
10329,497,2,94.0,0,784,2024-08-10,West,Debit Card,Sports & Outdoors,Fitness,SportMax,49.31,188.0,98.62,89.38,0.0,False,47.54
10330,425,1,76.0,5,1328,2024-11-21,South,UPI,Home & Kitchen,Storage,ComfortPro,50.34,76.0,50.34,25.659999999999997,3.8,False,33.76
10330,445,1,1410.0,0,1328,2024-11-21,South,UPI,Electronics,Headphones,ZoomTech,909.44,1410.0,909.44,500.55999999999995,0.0,True,35.5
10331,168,1,75.6,10,1131,2023-11-30,West,UPI,Home & Kitchen,Bedding,ComfortPro,53.75,75.6,53.75,21.849999999999994,7.56,False,28.9
10331,386,3,237.0,0,1131,2023-11-30,West,UPI,Sports & Outdoors,Yoga,TrailBlazer,138.79,711.0,416.37,294.63,0.0,False,41.44
10331,446,1,55.0,0,1131,2023-11-30,West,UPI,Books,Educational,KnowledgeFirst,24.23,55.0,24.23,30.77,0.0,False,55.95
10332,355,2,1655.4,40,1261,2024-06-27,West,UPI,Electronics,Mobile Phones,NovaTech,1718.75,3310.8,3437.5,-126.69999999999982,1324.32,False,-3.83
10332,26,2,175.95,15,1261,2024-06-27,West,UPI,Clothing,Accessories,FashionHub,83.08,351.9,166.16,185.73999999999998,52.785,False,52.78
10332,442,1,1947.75,25,1261,2024-06-27,West,UPI,Electronics,Mobile Phones,TechPro,1573.73,1947.75,1573.73,374.02,486.9375,False,19.2
10333,476,1,57.0,0,1383,2023-10-07,East,UPI,Books,Non-Fiction,PageTurner,21.75,57.0,21.75,35.25,0.0,False,61.84
10333,266,1,36.0,0,1383,2023-10-07,East,UPI,Books,Fiction,WordCraft,13.63,36.0,13.63,22.369999999999997,0.0,False,62.14
10334,114,1,262.0,0,1168,2024-12-22,East,Wallet,Clothing,Footwear,FashionHub,140.3,262.0,140.3,121.69999999999999,0.0,False,46.45
10334,360,1,2134.8,10,1168,2024-12-22,East,Wallet,Electronics,Cameras,TechPro,1352.82,2134.8,1352.82,781.9800000000002,213.48,False,36.63
10335,30,1,102.6,10,1372,2024-10-26,South,UPI,Clothing,Footwear,ClassicWear,59.36,102.6,59.36,43.239999999999995,10.26,False,42.14
10336,181,2,398.0,0,1769,2023-12-25,North,UPI,Sports & Outdoors,Yoga,TrailBlazer,184.2,796.0,368.4,427.6,0.0,True,53.72
10336,356,1,66.0,0,1769,2023-12-25,North,UPI,Books,Fiction,LearnHub,24.85,66.0,24.85,41.15,0.0,False,62.35
10336,499,1,93.0,0,1769,2023-12-25,North,UPI,Clothing,Kids' Wear,TrendSetter,43.43,93.0,43.43,49.57,0.0,False,53.3
10337,423,2,80.0,0,675,2024-03-21,West,UPI,Home & Kitchen,Furniture,DreamHome,48.86,160.0,97.72,62.28,0.0,False,38.92
10338,301,1,224.2,5,291,2023-07-07,North,Net Banking,Clothing,Men's Wear,FashionHub,111.54,224.2,111.54,112.65999999999998,11.21,False,50.25
10339,384,1,53.0,0,1443,2023-05-18,West,UPI,Sports & Outdoors,Team Sports,FitLife,30.31,53.0,30.31,22.69,0.0,False,42.81
10340,38,1,45.9,10,441,2023-06-03,West,UPI,Clothing,Accessories,StyleCraft,20.8,45.9,20.8,25.099999999999998,4.59,False,54.68
10340,219,1,146.2,15,441,2023-06-03,West,UPI,Home & Kitchen,Cookware,KitchenKing,96.63,146.2,96.63,49.56999999999999,21.93,False,33.91
10341,190,2,298.5,50,600,2024-09-13,West,UPI,Electronics,Headphones,Electra,409.75,597.0,819.5,-222.5,298.5,False,-37.27
10342,428,1,41.0,0,857,2023-08-21,East,UPI,Home & Kitchen,Furniture,LivingSpace,22.15,41.0,22.15,18.85,0.0,False,45.98
10343,176,1,123.2,20,1948,2024-07-09,East,Debit Card,Clothing,Women's Wear,StyleCraft,82.82,123.2,82.82,40.38000000000001,24.64,False,32.78
10343,108,1,43.2,10,1948,2024-07-09,East,Debit Card,Books,Comics,LearnHub,19.36,43.2,19.36,23.840000000000003,4.32,False,55.19
10343,259,1,17.0,0,1948,2024-07-09,East,Debit Card,Books,Magazines,LearnHub,7.53,17.0,7.53,9.469999999999999,0.0,False,55.71
10343,364,3,3112.0,20,1948,2024-07-09,East,Debit Card,Electronics,Smartwatches,Electra,4195.16,9336.0,12585.48,-3249.4799999999996,1867.2,True,-34.81
10344,481,1,1517.6,20,803,2023-09-02,West,Debit Card,Electronics,Laptops,ZoomTech,2092.88,1517.6,2092.88,-575.2800000000002,303.52,False,-37.91
10345,214,1,78.2,15,654,2024-03-27,West,Net Banking,Clothing,Women's Wear,TrendSetter,43.47,78.2,43.47,34.730000000000004,11.73,False,44.41
10345,487,2,445.4,15,654,2024-03-27,West,Net Banking,Home & Kitchen,Cookware,HomeEase,340.51,890.8,681.02,209.77999999999997,133.62,False,23.55
10346,49,3,2320.2,40,1327,2024-09-30,South,UPI,Electronics,Smartwatches,SkyNet,2456.85,6960.599999999999,7370.549999999999,-409.9499999999998,2784.24,False,-5.89
10346,106,1,526.0,0,1327,2024-09-30,South,UPI,Sports & Outdoors,Camping,ActiveGear,300.07,526.0,300.07,225.93,0.0,False,42.95
10346,304,1,396.9,10,1327,2024-09-30,South,UPI,Sports & Outdoors,Team Sports,FitLife,204.13,396.9,204.13,192.76999999999998,39.69,False,48.57
10347,373,3,92.0,0,580,2023-10-10,East,Credit Card,Clothing,Men's Wear,ClassicWear,38.32,276.0,114.96000000000001,161.04,0.0,False,58.35
10347,19,1,2708.25,25,580,2023-10-10,East,Credit Card,Electronics,Smartwatches,Electra,2070.38,2708.25,2070.38,637.8699999999999,677.0625,False,23.55
10347,137,1,18.0,10,580,2023-10-10,East,Credit Card,Clothing,Kids' Wear,UrbanFit,9.35,18.0,9.35,8.65,1.8,False,48.06
10347,298,1,162.0,0,580,2023-10-10,East,Credit Card,Clothing,Kids' Wear,TrendSetter,80.29,162.0,80.29,81.71,0.0,False,50.44
10348,498,2,223.55,15,86,2023-06-24,North,COD,Clothing,Women's Wear,FashionHub,105.7,447.1,211.4,235.70000000000002,67.065,True,52.72
10348,86,1,606.45,35,86,2023-06-24,North,COD,Electronics,Cameras,ZoomTech,538.11,606.45,538.11,68.34000000000003,212.2575,True,11.27
10348,129,1,35.0,0,86,2023-06-24,North,COD,Books,Comics,PageTurner,17.18,35.0,17.18,17.82,0.0,False,50.91
10349,163,1,612.0,15,1053,2024-11-08,North,Credit Card,Home & Kitchen,Bedding,HomeEase,406.04,612.0,406.04,205.95999999999998,91.8,False,33.65
10350,238,1,1904.0,30,1452,2024-11-11,East,Credit Card,Electronics,Cameras,ZoomTech,1772.34,1904.0,1772.34,131.66000000000008,571.2,False,6.91
10351,116,1,179.0,0,1042,2024-01-08,North,COD,Clothing,Men's Wear,TrendSetter,93.72,179.0,93.72,85.28,0.0,True,47.64
10352,195,2,269.1,10,1188,2024-12-13,West,COD,Sports & Outdoors,Team Sports,TrailBlazer,138.27,538.2,276.54,261.66,53.82,False,48.62
10353,488,2,204.8,20,629,2024-02-26,North,Credit Card,Clothing,Women's Wear,StyleCraft,117.94,409.6,235.88,173.72000000000003,81.92,True,42.41
10353,241,1,395.2,5,629,2024-02-26,North,Credit Card,Sports & Outdoors,Team Sports,FitLife,227.27,395.2,227.27,167.92999999999998,19.76,False,42.49
10353,273,1,37.05,5,629,2024-02-26,North,Credit Card,Home & Kitchen,Bedding,KitchenKing,25.26,37.05,25.26,11.789999999999996,1.8525,False,31.82
10354,96,1,2550.1,30,1773,2024-12-11,East,UPI,Electronics,Laptops,ZoomTech,2038.21,2550.1,2038.21,511.8899999999999,765.03,False,20.07
10355,475,1,126.0,0,1372,2023-02-26,South,COD,Clothing,Men's Wear,StyleCraft,59.1,126.0,59.1,66.9,0.0,False,53.1
10355,178,1,1538.55,35,1372,2023-02-26,South,COD,Electronics,Laptops,TechPro,1521.67,1538.55,1521.67,16.87999999999988,538.4925,True,1.1
10355,312,1,63.0,10,1372,2023-02-26,South,COD,Sports & Outdoors,Yoga,TrailBlazer,32.2,63.0,32.2,30.799999999999997,6.3,False,48.89
10355,439,2,291.0,0,1372,2023-02-26,South,COD,Home & Kitchen,Bedding,LivingSpace,183.71,582.0,367.42,214.57999999999998,0.0,False,36.87
10355,99,1,152.0,5,1372,2023-02-26,South,COD,Clothing,Footwear,ClassicWear,76.66,152.0,76.66,75.34,7.6,False,49.57
10356,105,1,2741.25,15,1033,2023-03-04,North,UPI,Electronics,Mobile Phones,TechPro,1879.1,2741.25,1879.1,862.1500000000001,411.1875,False,31.45
10356,162,3,137.75,5,1033,2023-03-04,North,UPI,Clothing,Women's Wear,UrbanFit,75.39,413.25,226.17000000000002,187.07999999999998,20.6625,False,45.27
10357,400,1,399.0,5,1044,2024-03-02,West,COD,Home & Kitchen,Decor,ComfortPro,213.38,399.0,213.38,185.62,19.95,False,46.52
10358,416,1,1903.15,15,422,2023-06-05,East,Debit Card,Electronics,Cameras,TechPro,1353.22,1903.15,1353.22,549.9300000000001,285.4725,True,28.9
10358,1,1,2308.8,20,422,2023-06-05,East,Debit Card,Electronics,Mobile Phones,ZoomTech,1591.65,2308.8,1591.65,717.1500000000001,461.76,True,31.06
10358,167,1,3450.15,15,422,2023-06-05,East,Debit Card,Electronics,Laptops,SkyNet,2312.14,3450.15,2312.14,1138.0100000000002,517.5225,True,32.98
10358,37,1,176.7,5,422,2023-06-05,East,Debit Card,Clothing,Kids' Wear,UrbanFit,94.29,176.7,94.29,82.40999999999998,8.835,False,46.64
10358,356,1,66.0,0,422,2023-06-05,East,Debit Card,Books,Fiction,LearnHub,24.85,66.0,24.85,41.15,0.0,False,62.35
10359,120,1,232.9,15,1695,2023-07-14,South,Credit Card,Clothing,Kids' Wear,StyleCraft,112.7,232.9,112.7,120.2,34.935,True,51.61
10359,157,1,39.9,5,1695,2023-07-14,South,Credit Card,Books,Comics,PageTurner,16.5,39.9,16.5,23.4,1.995,False,58.65
10359,244,1,67.5,10,1695,2023-07-14,South,Credit Card,Clothing,Kids' Wear,TrendSetter,35.3,67.5,35.3,32.2,6.75,False,47.7
10360,115,1,417.6,20,1962,2024-06-28,North,UPI,Home & Kitchen,Bedding,DreamHome,279.17,417.6,279.17,138.43,83.52,False,33.15
10360,262,1,1634.5,30,1962,2024-06-28,North,UPI,Electronics,Cameras,NovaTech,1416.23,1634.5,1416.23,218.26999999999998,490.35,True,13.35
10360,368,1,68.0,0,1962,2024-06-28,North,UPI,Clothing,Men's Wear,UrbanFit,34.49,68.0,34.49,33.51,0.0,False,49.28
10360,499,2,93.0,0,1962,2024-06-28,North,UPI,Clothing,Kids' Wear,TrendSetter,43.43,186.0,86.86,99.14,0.0,False,53.3
10360,379,1,2520.25,15,1962,2024-06-28,North,UPI,Electronics,Mobile Phones,SkyNet,1823.79,2520.25,1823.79,696.46,378.0375,True,27.63
10361,384,3,53.0,0,232,2024-03-28,South,Wallet,Sports & Outdoors,Team Sports,FitLife,30.31,159.0,90.92999999999999,68.07000000000001,0.0,False,42.81
10361,475,1,107.1,15,232,2024-03-28,South,Wallet,Clothing,Men's Wear,StyleCraft,59.1,107.1,59.1,47.99999999999999,16.065,False,44.82
10362,377,3,669.9,30,830,2024-11-16,South,Credit Card,Electronics,Cameras,NovaTech,594.31,2009.6999999999998,1782.9299999999998,226.76999999999998,602.91,False,11.28
10363,220,1,197.6,5,781,2023-01-13,North,UPI,Clothing,Footwear,FashionHub,84.71,197.6,84.71,112.89,9.88,False,57.13
10363,66,1,35.0,0,781,2023-01-13,North,UPI,Books,Non-Fiction,LearnHub,12.44,35.0,12.44,22.560000000000002,0.0,False,64.46
10364,199,1,1538.0,0,1563,2024-06-15,West,Debit Card,Electronics,Mobile Phones,NovaTech,907.17,1538.0,907.17,630.83,0.0,True,41.02
10364,325,3,16.0,0,1563,2024-06-15,West,Debit Card,Books,Fiction,StoryHouse,6.71,48.0,20.13,27.87,0.0,False,58.06
10365,246,1,88.2,10,1835,2024-10-17,West,Net Banking,Clothing,Accessories,StyleCraft,45.28,88.2,45.28,42.92,8.82,False,48.66
10366,446,1,55.0,0,1773,2023-01-20,East,COD,Books,Educational,KnowledgeFirst,24.23,55.0,24.23,30.77,0.0,False,55.95
10366,106,2,447.1,15,1773,2023-01-20,East,COD,Sports & Outdoors,Camping,ActiveGear,300.07,894.2,600.14,294.06000000000006,134.13,False,32.89
10366,358,1,48.0,0,1773,2023-01-20,East,COD,Sports & Outdoors,Cycling,SportMax,27.12,48.0,27.12,20.88,0.0,True,43.5
10366,334,2,214.2,10,1773,2023-01-20,East,COD,Clothing,Women's Wear,ClassicWear,117.26,428.4,234.52,193.87999999999997,42.84,True,45.26
10367,223,1,1044.0,0,1239,2023-03-30,South,COD,Electronics,Cameras,NovaTech,675.86,1044.0,675.86,368.14,0.0,True,35.26
10367,344,1,266.05,15,1239,2023-03-30,South,COD,Home & Kitchen,Decor,HomeEase,167.85,266.05,167.85,98.20000000000002,39.9075,False,36.91
10367,347,3,194.0,0,1239,2023-03-30,South,COD,Sports & Outdoors,Cycling,OutdoorPro,101.15,582.0,303.45000000000005,278.54999999999995,0.0,False,47.86
10367,117,2,82.8,10,1239,2023-03-30,South,COD,Clothing,Footwear,ClassicWear,42.53,165.6,85.06,80.53999999999999,16.56,False,48.64
10368,213,1,113.05,5,162,2023-07-29,South,Net Banking,Clothing,Men's Wear,UrbanFit,61.91,113.05,61.91,51.14,5.6525,False,45.24
10369,118,2,28.0,0,580,2023-02-22,East,UPI,Clothing,Accessories,ClassicWear,13.04,56.0,26.08,29.92,0.0,False,53.43
10369,209,1,224.0,0,580,2023-02-22,East,UPI,Clothing,Accessories,ClassicWear,103.77,224.0,103.77,120.23,0.0,False,53.67
10370,372,1,162.4,20,1372,2023-01-28,South,Net Banking,Clothing,Men's Wear,FashionHub,110.8,162.4,110.8,51.60000000000001,32.48,False,31.77
10370,294,1,33.0,0,1372,2023-01-28,South,Net Banking,Clothing,Accessories,TrendSetter,14.11,33.0,14.11,18.89,0.0,False,57.24
10370,279,2,158.0,0,1372,2023-01-28,South,Net Banking,Clothing,Footwear,StyleCraft,78.93,316.0,157.86,158.14,0.0,False,50.04
10371,409,1,2007.7,15,1406,2024-11-04,East,Credit Card,Electronics,Smartwatches,TechPro,1525.63,2007.7,1525.63,482.06999999999994,301.155,False,24.01
10372,323,1,43.7,5,766,2024-08-12,West,Wallet,Home & Kitchen,Storage,DreamHome,24.92,43.7,24.92,18.78,2.185,False,42.97
10372,217,1,187.85,15,766,2024-08-12,West,Wallet,Clothing,Accessories,UrbanFit,94.13,187.85,94.13,93.72,28.1775,False,49.89
10372,197,1,312.0,20,766,2024-08-12,West,Wallet,Sports & Outdoors,Yoga,ActiveGear,200.93,312.0,200.93,111.07,62.4,False,35.6
10373,228,1,35.15,5,1372,2024-09-09,South,Debit Card,Books,Non-Fiction,KnowledgeFirst,17.2,35.15,17.2,17.95,1.7575,False,51.07
10373,453,1,392.0,0,1372,2024-09-09,South,Debit Card,Sports & Outdoors,Camping,TrailBlazer,233.78,392.0,233.78,158.22,0.0,False,40.36
10374,69,2,269.1,10,930,2024-10-06,West,UPI,Sports & Outdoors,Camping,SportMax,167.09,538.2,334.18,204.02000000000004,53.82,True,37.91
10374,54,2,96.9,15,930,2024-10-06,West,UPI,Clothing,Women's Wear,TrendSetter,59.12,193.8,118.24,75.56000000000002,29.07,False,38.99
10375,442,1,2207.45,15,637,2023-10-25,East,Net Banking,Electronics,Mobile Phones,TechPro,1573.73,2207.45,1573.73,633.7199999999998,331.1175,False,28.71
10375,280,1,179.55,5,637,2023-10-25,East,Net Banking,Clothing,Kids' Wear,FashionHub,86.79,179.55,86.79,92.76,8.9775,False,51.66
10376,98,1,438.6,15,1979,2023-01-26,West,Credit Card,Sports & Outdoors,Camping,SportMax,251.8,438.6,251.8,186.8,65.79,False,42.59
10376,311,1,49.3,15,1979,2023-01-26,West,Credit Card,Books,Magazines,KnowledgeFirst,25.64,49.3,25.64,23.659999999999997,7.395,False,47.99
10376,424,3,414.0,0,1979,2023-01-26,West,Credit Card,Sports & Outdoors,Camping,TrailBlazer,221.91,1242.0,665.73,576.27,0.0,True,46.4
10377,165,1,178.6,5,959,2023-10-18,South,Debit Card,Clothing,Footwear,FashionHub,76.67,178.6,76.67,101.92999999999999,8.93,False,57.07
10377,441,1,150.1,5,959,2023-10-18,South,Debit Card,Clothing,Footwear,FashionHub,83.34,150.1,83.34,66.75999999999999,7.505,False,44.48
10377,302,1,146.2,15,959,2023-10-18,South,Debit Card,Clothing,Footwear,UrbanFit,69.27,146.2,69.27,76.92999999999999,21.93,True,52.62
10377,285,3,1433.1,15,959,2023-10-18,South,Debit Card,Electronics,Laptops,TechPro,1060.64,4299.299999999999,3181.92,1117.3799999999992,644.8949999999999,False,25.99
10378,412,2,23.0,0,802,2024-11-22,North,Net Banking,Clothing,Women's Wear,FashionHub,12.35,46.0,24.7,21.3,0.0,False,46.3
10378,127,3,168.0,20,802,2024-11-22,North,Net Banking,Sports & Outdoors,Yoga,ActiveGear,112.24,504.0,336.71999999999997,167.28000000000003,100.8,False,33.19
10379,176,1,138.6,10,757,2023-11-25,East,Wallet,Clothing,Women's Wear,StyleCraft,82.82,138.6,82.82,55.78,13.86,False,40.25
10379,456,1,2286.2,30,757,2023-11-25,East,Wallet,Electronics,Cameras,ZoomTech,2059.17,2286.2,2059.17,227.02999999999975,685.86,False,9.93
10380,461,1,162.0,0,1372,2023-07-11,South,Credit Card,Clothing,Kids' Wear,TrendSetter,74.63,162.0,74.63,87.37,0.0,False,53.93
10380,489,1,270.9,10,1372,2023-07-11,South,Credit Card,Home & Kitchen,Furniture,ComfortPro,162.11,270.9,162.11,108.78999999999996,27.09,False,40.16
10381,150,1,450.75,25,106,2024-06-15,West,UPI,Home & Kitchen,Bedding,LivingSpace,343.94,450.75,343.94,106.81,112.6875,False,23.7
10382,284,1,1326.65,35,83,2024-10-28,South,Credit Card,Electronics,Mobile Phones,Electra,1271.67,1326.65,1271.67,54.98000000000002,464.3275,False,4.14
10382,289,2,27.55,5,83,2024-10-28,South,Credit Card,Books,Comics,StoryHouse,14.11,55.1,28.22,26.880000000000003,2.755,False,48.78
10383,436,2,153.0,0,798,2024-04-26,West,Credit Card,Clothing,Accessories,FashionHub,73.7,306.0,147.4,158.6,0.0,False,51.83
10383,350,1,194.65,15,798,2024-04-26,West,Credit Card,Sports & Outdoors,Fitness,TrailBlazer,117.12,194.65,117.12,77.53,29.1975,False,39.83
10383,11,3,135.0,10,798,2024-04-26,West,Credit Card,Clothing,Kids' Wear,UrbanFit,60.22,405.0,180.66,224.34,40.5,False,55.39
10384,348,1,284.05,5,1034,2024-05-08,North,Net Banking,Clothing,Men's Wear,FashionHub,154.15,284.05,154.15,129.9,14.2025,False,45.73
10384,151,1,397.0,0,1034,2024-05-08,North,Net Banking,Home & Kitchen,Bedding,HomeEase,217.31,397.0,217.31,179.69,0.0,False,45.26
10385,204,1,1542.4,20,722,2023-02-22,East,Credit Card,Electronics,Smartwatches,NovaTech,1207.89,1542.4,1207.89,334.51,308.48,True,21.69
10385,492,1,39.0,0,722,2023-02-22,East,Credit Card,Books,Educational,PageTurner,15.89,39.0,15.89,23.11,0.0,False,59.26
10386,439,1,261.9,10,675,2024-07-04,West,UPI,Home & Kitchen,Bedding,LivingSpace,183.71,261.9,183.71,78.18999999999997,26.19,False,29.85
10387,43,1,331.55,5,1946,2024-10-06,South,Debit Card,Sports & Outdoors,Camping,OutdoorPro,186.37,331.55,186.37,145.18,16.5775,False,43.79
10387,164,2,90.95,15,1946,2024-10-06,South,Debit Card,Home & Kitchen,Furniture,DreamHome,58.58,181.9,117.16,64.74000000000001,27.285,False,35.59
10387,397,1,116.1,10,1946,2024-10-06,South,Debit Card,Home & Kitchen,Bedding,DreamHome,81.43,116.1,81.43,34.66999999999999,11.61,False,29.86
10387,211,2,26.1,10,1946,2024-10-06,South,Debit Card,Books,Comics,LearnHub,12.95,52.2,25.9,26.300000000000004,5.22,False,50.38
10388,124,1,418.0,0,765,2024-11-02,South,UPI,Sports & Outdoors,Camping,TrailBlazer,238.72,418.0,238.72,179.28,0.0,False,42.89
10389,474,1,173.85,5,380,2024-05-28,South,Net Banking,Home & Kitchen,Furniture,DreamHome,109.78,173.85,109.78,64.07,8.6925,False,36.85
10390,452,2,122.4,15,1563,2024-12-01,West,Credit Card,Sports & Outdoors,Yoga,ActiveGear,71.83,244.8,143.66,101.14000000000001,36.72,True,41.32
10391,21,3,1938.0,40,675,2024-12-03,West,UPI,Electronics,Cameras,NovaTech,1867.06,5814.0,5601.18,212.8199999999997,2325.6,True,3.66
10392,417,1,2656.0,20,1263,2024-01-28,North,Credit Card,Electronics,Smartwatches,ZoomTech,2318.7,2656.0,2318.7,337.3000000000002,531.2,False,12.7
10392,346,1,35.1,10,1263,2024-01-28,North,Credit Card,Books,Educational,PageTurner,18.04,35.1,18.04,17.060000000000002,3.51,False,48.6
10392,440,2,2441.6,20,1263,2024-01-28,North,Credit Card,Electronics,Laptops,NovaTech,1886.37,4883.2,3772.74,1110.46,976.64,False,22.74
10393,290,1,587.25,25,1634,2023-12-10,West,Credit Card,Home & Kitchen,Storage,HomeEase,452.6,587.25,452.6,134.64999999999998,146.8125,False,22.93
10393,246,3,88.2,10,1634,2023-12-10,West,Credit Card,Clothing,Accessories,StyleCraft,45.28,264.6,135.84,128.76000000000002,26.46,False,48.66
10394,490,3,193.6,20,664,2023-12-23,North,Credit Card,Clothing,Men's Wear,TrendSetter,110.13,580.8,330.39,250.40999999999997,116.16,False,43.11
10394,385,2,390.0,0,664,2023-12-23,North,Credit Card,Sports & Outdoors,Fitness,OutdoorPro,228.99,780.0,457.98,322.02,0.0,False,41.28
10394,239,2,267.0,0,664,2023-12-23,North,Credit Card,Clothing,Accessories,UrbanFit,145.09,534.0,290.18,243.82,0.0,False,45.66
10394,64,1,293.0,0,664,2023-12-23,North,Credit Card,Clothing,Accessories,StyleCraft,130.75,293.0,130.75,162.25,0.0,True,55.38
10395,30,2,96.9,15,830,2023-11-19,South,Wallet,Clothing,Footwear,ClassicWear,59.36,193.8,118.72,75.08000000000001,29.07,False,38.74
10395,167,3,3247.2,20,830,2023-11-19,South,Wallet,Electronics,Laptops,SkyNet,2312.14,9741.599999999999,6936.42,2805.1799999999985,1948.3199999999997,False,28.8
10396,392,2,192.0,0,1033,2024-11-21,North,Credit Card,Clothing,Accessories,UrbanFit,197.57,384.0,395.14,-11.139999999999986,0.0,False,-2.9
10397,212,1,32.4,10,706,2023-08-17,West,Debit Card,Books,Non-Fiction,StoryHouse,12.88,32.4,12.88,19.519999999999996,3.24,False,60.25
10397,201,1,300.6,10,706,2023-08-17,West,Debit Card,Home & Kitchen,Furniture,HomeEase,190.32,300.6,190.32,110.28000000000003,30.06,False,36.69
