order_id,order_date,year,quarter,month,region,payment_mode,category,sub_category,brand,product_id,quantity,revenue,profit,discount,margin_pct,is_return
9479,2023-08-14,2023,3,8,West,Net Banking,Books,Magazines,WordCraft,370,1,66.3,36.14,15,54.51,False
9479,2023-08-14,2023,3,8,West,Net Banking,Home & Kitchen,Furniture,DreamHome,486,1,82.8,28.459999999999994,10,34.37,False
9479,2023-08-14,2023,3,8,West,Net Banking,Books,Non-Fiction,WordCraft,29,2,84.0,46.96,0,55.9,False
9479,2023-08-14,2023,3,8,West,Net Banking,Clothing,Men's Wear,FashionHub,485,1,248.0,132.54000000000002,0,53.44,False
9480,2024-05-20,2024,2,5,South,UPI,Books,Fiction,PageTurner,230,1,25.65,12.689999999999998,5,49.47,False
9481,2023-11-09,2023,4,11,North,Credit Card,Home & Kitchen,Cookware,HomeEase,193,1,521.05,198.02999999999997,15,38.01,False
9482,2024-06-21,2024,2,6,East,UPI,Clothing,Women's Wear,UrbanFit,383,2,144.4,63.92,5,44.27,False
9482,2024-06-21,2024,2,6,East,UPI,Books,Non-Fiction,StoryHouse,212,2,64.8,39.03999999999999,10,60.25,False
9483,2024-09-30,2024,3,9,West,Net Banking,Clothing,Footwear,ClassicWear,117,1,92.0,49.47,0,53.77,False
9483,2024-09-30,2024,3,9,West,Net Banking,Clothing,Footwear,StyleCraft,207,1,61.0,28.4,0,46.56,False
9483,2024-09-30,2024,3,9,West,Net Banking,Home & Kitchen,Furniture,ComfortPro,319,2,987.0,161.03999999999996,30,16.32,False
9484,2024-05-01,2024,2,5,West,Debit Card,Sports & Outdoors,Camping,ActiveGear,78,2,806.0,372.28,0,46.19,False
9484,2024-05-01,2024,2,5,West,Debit Card,Home & Kitchen,Storage,DreamHome,222,3,981.0,319.23,25,32.54,False
9485,2024-12-23,2024,4,12,North,Credit Card,Home & Kitchen,Storage,KitchenKing,283,3,1720.8000000000002,638.7300000000002,20,37.12,False
9485,2024-12-23,2024,4,12,North,Credit Card,Clothing,Accessories,TrendSetter,294,1,33.0,18.89,0,57.24,False
9485,2024-12-23,2024,4,12,North,Credit Card,Clothing,Accessories,TrendSetter,342,2,160.0,94.76,0,59.23,False
9485,2024-12-23,2024,4,12,North,Credit Card,Electronics,Smartwatches,TechPro,76,3,7581.150000000001,1973.7600000000002,15,26.04,True
9485,2024-12-23,2024,4,12,North,Credit Card,Sports & Outdoors,Team Sports,OutdoorPro,234,2,300.9,140.53999999999996,15,46.71,True
9486,2024-09-25,2024,3,9,South,UPI,Clothing,Women's Wear,FashionHub,498,2,526.0,314.6,0,59.81,False
9486,2024-09-25,2024,3,9,South,UPI,Clothing,Kids' Wear,ClassicWear,270,1,66.0,31.509999999999998,0,47.74,True
9486,2024-09-25,2024,3,9,South,UPI,Sports & Outdoors,Cycling,ActiveGear,407,1,168.0,42.68000000000001,20,25.4,False
9487,2023-08-11,2023,3,8,West,UPI,Sports & Outdoors,Fitness,OutdoorPro,4,3,294.0,130.17000000000002,0,44.28,False
9487,2023-08-11,2023,3,8,West,UPI,Electronics,Smartwatches,SkyNet,109,1,875.6,-70.37,45,-8.04,False
9488,2023-08-08,2023,3,8,North,UPI,Sports & Outdoors,Team Sports,OutdoorPro,205,2,547.2,-42.65999999999997,5,-7.8,False
9488,2023-08-08,2023,3,8,North,UPI,Electronics,Mobile Phones,NovaTech,355,1,1931.3,212.54999999999995,30,11.01,False
9489,2023-08-01,2023,3,8,South,Debit Card,Books,Magazines,KnowledgeFirst,271,1,75.05,38.01,5,50.65,False
9489,2023-08-01,2023,3,8,South,Debit Card,Sports & Outdoors,Team Sports,OutdoorPro,234,1,159.3,79.12,10,49.67,False
9489,2023-08-01,2023,3,8,South,Debit Card,Clothing,Accessories,ClassicWear,329,2,348.0,202.2,0,58.1,False
9490,2024-02-20,2024,1,2,East,Credit Card,Electronics,Mobile Phones,SkyNet,200,1,1382.4,490.1600000000001,10,35.46,False
9490,2024-02-20,2024,1,2,East,Credit Card,Clothing,Women's Wear,FashionHub,412,1,23.0,10.65,0,46.3,False
9490,2024-02-20,2024,1,2,East,Credit Card,Clothing,Kids' Wear,TrendSetter,327,1,151.0,73.87,0,48.92,False
9491,2023-05-02,2023,2,5,West,Debit Card,Clothing,Kids' Wear,TrendSetter,244,2,142.5,71.9,5,50.46,False
9491,2023-05-02,2023,2,5,West,Debit Card,Books,Educational,KnowledgeFirst,446,1,55.0,30.77,0,55.95,False
9492,2023-03-27,2023,1,3,East,Wallet,Books,Non-Fiction,StoryHouse,245,1,34.0,19.03,0,55.97,False
9492,2023-03-27,2023,1,3,East,Wallet,Home & Kitchen,Decor,ComfortPro,398,1,310.65,142.51,5,45.87,False
9493,2023-05-22,2023,2,5,North,UPI,Electronics,Laptops,TechPro,198,2,3427.2,1094.02,15,31.92,False
9493,2023-05-22,2023,2,5,North,UPI,Sports & Outdoors,Camping,ActiveGear,410,1,202.0,98.06,0,48.54,False
9493,2023-05-22,2023,2,5,North,UPI,Clothing,Accessories,ClassicWear,336,1,95.95,42.06,5,43.84,False
9493,2023-05-22,2023,2,5,North,UPI,Clothing,Accessories,UrbanFit,321,1,58.5,23.93,10,40.91,False
9494,2024-05-23,2024,2,5,North,Credit Card,Sports & Outdoors,Fitness,ActiveGear,326,1,133.95,67.07,5,50.07,False
9495,2023-10-10,2023,4,10,East,Credit Card,Books,Comics,LearnHub,258,1,24.0,12.32,0,51.33,False
9495,2023-10-10,2023,4,10,East,Credit Card,Clothing,Accessories,FashionHub,237,2,169.1,88.3,5,52.22,False
9496,2024-08-21,2024,3,8,West,COD,Clothing,Footwear,TrendSetter,79,1,101.0,53.79,0,53.26,True
9496,2024-08-21,2024,3,8,West,COD,Books,Educational,PageTurner,337,2,68.4,34.32000000000001,5,50.18,False
9496,2024-08-21,2024,3,8,West,COD,Home & Kitchen,Cookware,LivingSpace,253,3,309.6,88.77000000000004,20,28.67,False
9496,2024-08-21,2024,3,8,West,COD,Home & Kitchen,Furniture,KitchenKing,460,1,40.5,13.34,10,32.94,False
9497,2024-02-05,2024,1,2,South,UPI,Home & Kitchen,Decor,HomeEase,62,1,363.6,154.53000000000003,10,42.5,False
9497,2024-02-05,2024,1,2,South,UPI,Home & Kitchen,Decor,HomeEase,344,1,281.7,113.85,10,40.42,False
9497,2024-02-05,2024,1,2,South,UPI,Books,Fiction,StoryHouse,464,1,33.0,18.490000000000002,0,56.03,False
9497,2024-02-05,2024,1,2,South,UPI,Electronics,Laptops,TechPro,178,2,4260.6,1217.2600000000002,10,28.57,False
9498,2024-07-10,2024,3,7,South,Debit Card,Books,Fiction,PageTurner,433,1,19.0,10.59,5,55.74,False
9498,2024-07-10,2024,3,7,South,Debit Card,Electronics,Laptops,TechPro,198,1,1310.4,143.81000000000017,35,10.97,True
9498,2024-07-10,2024,3,7,South,Debit Card,Clothing,Footwear,ClassicWear,324,1,104.8,33.83,20,32.28,False
9498,2024-07-10,2024,3,7,South,Debit Card,Clothing,Accessories,UrbanFit,217,1,187.85,93.72,15,49.89,False
9499,2024-05-02,2024,2,5,West,Credit Card,Clothing,Accessories,StyleCraft,128,2,355.3,187.86,15,52.87,False
9500,2023-10-22,2023,4,10,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,491,1,364.5,159.88,10,43.86,False
9501,2024-02-21,2024,1,2,South,UPI,Clothing,Footwear,ClassicWear,174,1,224.4,102.76,15,45.79,False
9502,2023-03-25,2023,1,3,South,Net Banking,Home & Kitchen,Cookware,LivingSpace,179,1,486.9,137.84999999999997,10,28.31,False
9502,2023-03-25,2023,1,3,South,Net Banking,Electronics,Mobile Phones,ZoomTech,288,1,1584.0,654.12,0,41.3,False
9503,2023-07-20,2023,3,7,West,COD,Clothing,Men's Wear,StyleCraft,249,1,246.6,135.39999999999998,10,54.91,True
9503,2023-07-20,2023,3,7,West,COD,Clothing,Accessories,FashionHub,436,1,114.75,41.05,25,35.77,False
9504,2023-03-01,2023,1,3,South,Debit Card,Clothing,Men's Wear,UrbanFit,144,3,482.40000000000003,211.50000000000006,20,43.84,False
9504,2023-03-01,2023,1,3,South,Debit Card,Electronics,Smartwatches,NovaTech,291,1,1272.6,329.77999999999986,10,25.91,False
9504,2023-03-01,2023,1,3,South,Debit Card,Home & Kitchen,Decor,ComfortPro,398,1,327.0,158.86,0,48.58,False
9504,2023-03-01,2023,1,3,South,Debit Card,Clothing,Accessories,UrbanFit,321,1,65.0,30.43,0,46.82,True
9504,2023-03-01,2023,1,3,South,Debit Card,Clothing,Men's Wear,TrendSetter,97,1,29.45,13.059999999999999,5,44.35,False
9505,2024-04-28,2024,2,4,West,Credit Card,Books,Comics,PageTurner,157,2,84.0,51.0,0,60.71,False
9505,2024-04-28,2024,2,4,West,Credit Card,Clothing,Kids' Wear,UrbanFit,413,1,90.0,49.98,0,55.53,False
9506,2023-05-07,2023,2,5,North,Credit Card,Sports & Outdoors,Camping,SportMax,378,1,310.65,120.88999999999999,5,38.92,False
9506,2023-05-07,2023,2,5,North,Credit Card,Electronics,Mobile Phones,NovaTech,199,1,1307.3,400.13,15,30.61,False
9506,2023-05-07,2023,2,5,North,Credit Card,Clothing,Kids' Wear,ClassicWear,270,1,59.4,24.909999999999997,10,41.94,False
9506,2023-05-07,2023,2,5,North,Credit Card,Clothing,Accessories,ClassicWear,479,3,558.45,-116.75999999999999,15,-20.91,False
9507,2024-09-18,2024,3,9,South,Net Banking,Clothing,Accessories,StyleCraft,64,1,278.35,147.60000000000002,5,53.03,False
9507,2024-09-18,2024,3,9,South,Net Banking,Sports & Outdoors,Camping,SportMax,98,1,438.6,186.8,15,42.59,False
9507,2024-09-18,2024,3,9,South,Net Banking,Clothing,Women's Wear,UrbanFit,47,1,197.0,97.31,0,49.4,True
9508,2024-11-21,2024,4,11,North,Wallet,Books,Educational,KnowledgeFirst,6,1,36.0,20.689999999999998,10,57.47,False
9508,2024-11-21,2024,4,11,North,Wallet,Sports & Outdoors,Camping,SportMax,378,1,327.0,137.24,0,41.97,False
9508,2024-11-21,2024,4,11,North,Wallet,Clothing,Accessories,StyleCraft,421,1,229.9,107.59,5,46.8,False
9509,2023-03-24,2023,1,3,East,UPI,Home & Kitchen,Furniture,LivingSpace,278,1,459.2,133.57,20,29.09,False
9510,2024-12-25,2024,4,12,West,UPI,Clothing,Kids' Wear,TrendSetter,327,1,113.25,36.120000000000005,25,31.89,True
9510,2024-12-25,2024,4,12,West,UPI,Home & Kitchen,Cookware,DreamHome,203,2,441.0,115.39999999999998,25,26.17,False
9511,2023-04-07,2023,2,4,North,UPI,Sports & Outdoors,Fitness,FitLife,149,1,361.25,166.51,15,46.09,False
9511,2023-04-07,2023,2,4,North,UPI,Home & Kitchen,Furniture,ComfortPro,466,1,264.35,70.36000000000001,15,26.62,True
9512,2024-01-06,2024,1,1,East,Debit Card,Books,Non-Fiction,PageTurner,476,2,114.0,70.5,0,61.84,False
9512,2024-01-06,2024,1,1,East,Debit Card,Sports & Outdoors,Yoga,TrailBlazer,312,1,63.0,30.799999999999997,10,48.89,False
9512,2024-01-06,2024,1,1,East,Debit Card,Sports & Outdoors,Team Sports,ActiveGear,478,1,223.0,115.04,0,51.59,False
9513,2023-12-02,2023,4,12,West,UPI,Home & Kitchen,Storage,LivingSpace,449,1,341.6,-125.38999999999999,20,-36.71,False
9513,2023-12-02,2023,4,12,West,UPI,Books,Magazines,WordCraft,182,1,56.0,34.769999999999996,0,62.09,False
9513,2023-12-02,2023,4,12,West,UPI,Clothing,Kids' Wear,UrbanFit,413,1,90.0,49.98,0,55.53,False
9514,2023-05-04,2023,2,5,South,UPI,Electronics,Mobile Phones,Electra,284,1,1326.65,54.98000000000002,35,4.14,False
9514,2023-05-04,2023,2,5,South,UPI,Electronics,Smartwatches,SkyNet,109,1,1432.8,486.8299999999999,10,33.98,False
9515,2023-03-02,2023,1,3,West,UPI,Electronics,Laptops,TechPro,135,1,710.4,147.68999999999994,20,20.79,False
9515,2023-03-02,2023,1,3,West,UPI,Books,Magazines,WordCraft,182,1,47.6,26.37,15,55.4,False
9515,2023-03-02,2023,1,3,West,UPI,Electronics,Laptops,ZoomTech,318,1,872.3,-15.660000000000082,45,-1.8,False
9515,2023-03-02,2023,1,3,West,UPI,Sports & Outdoors,Camping,TrailBlazer,453,1,294.0,60.22,25,20.48,False
9516,2024-07-31,2024,3,7,West,Wallet,Clothing,Men's Wear,ClassicWear,257,1,186.3,85.50000000000001,10,45.89,False
9516,2024-07-31,2024,3,7,West,Wallet,Clothing,Men's Wear,UrbanFit,306,2,530.0,307.9,0,58.09,False
9517,2024-04-18,2024,2,4,East,Credit Card,Electronics,Mobile Phones,NovaTech,20,1,3065.1,967.2399999999998,15,31.56,False
9517,2024-04-18,2024,2,4,East,Credit Card,Clothing,Men's Wear,StyleCraft,247,1,236.55,120.66000000000001,5,51.01,False
9518,2023-11-17,2023,4,11,West,UPI,Sports & Outdoors,Yoga,TrailBlazer,139,1,157.6,60.47,20,38.37,False
9519,2023-11-15,2023,4,11,South,COD,Clothing,Men's Wear,FashionHub,485,1,235.6,120.14,5,50.99,True
9519,2023-11-15,2023,4,11,South,COD,Clothing,Women's Wear,TrendSetter,295,3,387.59999999999997,197.93999999999997,5,51.07,False
9519,2023-11-15,2023,4,11,South,COD,Clothing,Women's Wear,StyleCraft,263,1,149.15,86.34,5,57.89,False
9520,2024-02-07,2024,1,2,North,Credit Card,Sports & Outdoors,Yoga,FitLife,388,2,345.8,179.60000000000002,5,51.94,False
9521,2023-11-21,2023,4,11,West,Debit Card,Books,Non-Fiction,StoryHouse,153,3,76.5,34.14,15,44.63,False
9521,2023-11-21,2023,4,11,West,Debit Card,Electronics,Cameras,Electra,462,1,1770.75,395.4200000000001,25,22.33,False
9521,2023-11-21,2023,4,11,West,Debit Card,Clothing,Women's Wear,UrbanFit,16,1,81.9,34.59,10,42.23,False
9522,2023-09-15,2023,3,9,North,UPI,Home & Kitchen,Decor,LivingSpace,73,1,555.75,108.24000000000001,25,19.48,False
9522,2023-09-15,2023,3,9,North,UPI,Clothing,Footwear,ClassicWear,117,1,92.0,49.47,0,53.77,False
9523,2024-02-29,2024,1,2,South,Net Banking,Sports & Outdoors,Cycling,OutdoorPro,471,1,414.0,178.31,10,43.07,False
9524,2024-12-03,2024,4,12,West,UPI,Home & Kitchen,Bedding,LivingSpace,317,1,321.6,65.84000000000003,20,20.47,True
9524,2024-12-03,2024,4,12,West,UPI,Clothing,Men's Wear,TrendSetter,17,1,208.25,101.69,15,48.83,False
9524,2024-12-03,2024,4,12,West,UPI,Electronics,Smartwatches,ZoomTech,276,1,2389.35,595.8899999999999,15,24.94,True
9525,2024-09-20,2024,3,9,South,UPI,Electronics,Headphones,Electra,190,2,1194.0,374.5,0,31.37,False
9526,2024-10-23,2024,4,10,East,Credit Card,Home & Kitchen,Bedding,DreamHome,115,2,939.6,381.26,10,40.58,False
9526,2024-10-23,2024,4,10,East,Credit Card,Sports & Outdoors,Yoga,FitLife,3,1,471.2,172.26,20,36.56,True
9527,2024-10-28,2024,4,10,West,Credit Card,Sports & Outdoors,Yoga,TrailBlazer,139,3,561.45,270.06000000000006,5,48.1,False
9527,2024-10-28,2024,4,10,West,Credit Card,Clothing,Men's Wear,StyleCraft,352,1,160.5,45.3,25,28.22,False
9528,2024-04-03,2024,2,4,East,Debit Card,Electronics,Headphones,Electra,190,1,507.45,97.69999999999999,15,19.25,False
9529,2023-10-29,2023,4,10,East,Net Banking,Clothing,Footwear,TrendSetter,482,1,126.35,59.03,5,46.72,False
9530,2023-11-07,2023,4,11,South,Net Banking,Books,Magazines,KnowledgeFirst,311,2,116.0,64.72,0,55.79,True
9530,2023-11-07,2023,4,11,South,Net Banking,Home & Kitchen,Furniture,KitchenKing,455,2,342.0,160.66,5,46.98,False
9531,2023-05-15,2023,2,5,North,Net Banking,Clothing,Kids' Wear,StyleCraft,138,3,468.0,183.78000000000003,20,39.27,False
9532,2023-01-08,2023,1,1,East,Wallet,Home & Kitchen,Furniture,KitchenKing,455,1,162.0,71.33,10,44.03,False
9532,2023-01-08,2023,1,1,East,Wallet,Home & Kitchen,Cookware,DreamHome,183,1,330.3,122.09,10,36.96,False
9533,2023-11-06,2023,4,11,East,Net Banking,Clothing,Footwear,ClassicWear,130,1,106.4,59.7,5,56.11,False
9533,2023-11-06,2023,4,11,East,Net Banking,Home & Kitchen,Furniture,LivingSpace,278,1,574.0,248.37,0,43.27,False
9534,2024-03-24,2024,1,3,North,Credit Card,Home & Kitchen,Bedding,HomeEase,252,1,752.0,341.8,0,45.45,False
9535,2023-07-13,2023,3,7,West,UPI,Clothing,Men's Wear,FashionHub,301,1,188.8,77.26,20,40.92,False
9536,2023-12-01,2023,4,12,West,Credit Card,Sports & Outdoors,Camping,SportMax,422,1,37.0,19.27,0,52.08,False
9537,2023-12-11,2023,4,12,West,UPI,Books,Educational,WordCraft,188,1,47.0,28.61,0,60.87,False
9538,2023-03-26,2023,1,3,East,UPI,Home & Kitchen,Decor,KitchenKing,171,1,712.8,202.06999999999994,10,28.35,False
9539,2024-01-18,2024,1,1,South,UPI,Electronics,Mobile Phones,Electra,284,1,1428.7,157.02999999999997,30,10.99,False
9540,2024-09-28,2024,3,9,South,Credit Card,Sports & Outdoors,Cycling,FitLife,250,1,52.2,21.430000000000003,10,41.05,False
9540,2024-09-28,2024,3,9,South,Credit Card,Electronics,Mobile Phones,TechPro,442,1,1947.75,374.02,25,19.2,False
9540,2024-09-28,2024,3,9,South,Credit Card,Sports & Outdoors,Camping,ActiveGear,78,2,685.1,251.38,15,36.69,False
9541,2024-03-11,2024,1,3,South,Debit Card,Clothing,Women's Wear,UrbanFit,236,1,58.0,34.739999999999995,0,59.9,False
9542,2024-05-10,2024,2,5,East,Credit Card,Sports & Outdoors,Camping,ActiveGear,78,1,362.7,145.83999999999997,10,40.21,False
9542,2024-05-10,2024,2,5,East,Credit Card,Clothing,Accessories,ClassicWear,329,1,174.0,101.1,0,58.1,False
9543,2024-03-17,2024,1,3,East,UPI,Clothing,Women's Wear,UrbanFit,42,1,110.0,60.12,0,54.65,False
9543,2024-03-17,2024,1,3,East,UPI,Home & Kitchen,Bedding,LivingSpace,150,1,540.9,196.95999999999998,10,36.41,True
9543,2024-03-17,2024,1,3,East,UPI,Home & Kitchen,Cookware,LivingSpace,253,2,232.2,84.97999999999999,10,36.6,False
9543,2024-03-17,2024,1,3,East,UPI,Home & Kitchen,Furniture,ComfortPro,389,1,606.9,202.29999999999995,15,33.33,True
9544,2024-08-02,2024,3,8,West,Credit Card,Sports & Outdoors,Camping,ActiveGear,229,1,388.0,147.2,20,37.94,False
9544,2024-08-02,2024,3,8,West,Credit Card,Clothing,Kids' Wear,UrbanFit,413,1,81.0,40.98,10,50.59,False
9544,2024-08-02,2024,3,8,West,Credit Card,Home & Kitchen,Furniture,LivingSpace,278,1,574.0,248.37,0,43.27,False
9545,2024-02-03,2024,1,2,West,UPI,Sports & Outdoors,Yoga,TrailBlazer,57,1,138.6,63.00999999999999,10,45.46,False
9546,2023-12-12,2023,4,12,East,Net Banking,Sports & Outdoors,Yoga,FitLife,3,1,530.1,231.16000000000003,10,43.61,False
9547,2024-11-05,2024,4,11,South,UPI,Books,Educational,LearnHub,322,1,40.0,23.11,0,57.78,False
9548,2023-01-28,2023,1,1,East,Credit Card,Sports & Outdoors,Yoga,SportMax,93,2,164.0,71.88,0,43.83,False
9549,2023-06-28,2023,2,6,West,Net Banking,Clothing,Kids' Wear,ClassicWear,270,1,59.4,24.909999999999997,10,41.94,False
9550,2024-03-17,2024,1,3,South,Debit Card,Sports & Outdoors,Fitness,SportMax,497,1,89.3,39.989999999999995,5,44.78,False
9550,2024-03-17,2024,1,3,South,Debit Card,Electronics,Mobile Phones,TechPro,105,3,8707.5,3070.2000000000007,10,35.26,False
9551,2023-05-20,2023,2,5,East,Credit Card,Electronics,Headphones,Electra,50,2,5797.0,1082.4399999999996,15,18.67,False
9552,2024-02-02,2024,1,2,South,Credit Card,Sports & Outdoors,Fitness,TrailBlazer,480,2,229.5,104.96,15,45.73,False
9552,2024-02-02,2024,1,2,South,Credit Card,Sports & Outdoors,Yoga,TrailBlazer,418,2,606.4,190.83999999999997,20,31.47,False
9553,2023-04-13,2023,2,4,South,Credit Card,Electronics,Smartwatches,SkyNet,49,2,6187.2,1273.5,20,20.58,True
9553,2023-04-13,2023,2,4,South,Credit Card,Home & Kitchen,Storage,DreamHome,323,1,46.0,21.08,0,45.83,False
9553,2023-04-13,2023,2,4,South,Credit Card,Home & Kitchen,Cookware,LivingSpace,243,2,427.5,178.06,5,41.65,False
9554,2024-04-16,2024,2,4,East,UPI,Clothing,Men's Wear,ClassicWear,257,3,558.9000000000001,256.5000000000001,10,45.89,False
9554,2024-04-16,2024,2,4,East,UPI,Electronics,Smartwatches,Electra,255,1,2479.4,403.4100000000003,30,16.27,False
9555,2024-10-12,2024,4,10,South,Net Banking,Home & Kitchen,Furniture,ComfortPro,319,2,1128.0,302.03999999999996,20,26.78,False
9555,2024-10-12,2024,4,10,South,Net Banking,Home & Kitchen,Decor,HomeEase,344,1,313.0,145.15,0,46.37,True
9555,2024-10-12,2024,4,10,South,Net Banking,Electronics,Cameras,NovaTech,53,1,1804.6,367.6899999999998,30,20.38,False
9555,2024-10-12,2024,4,10,South,Net Banking,Clothing,Kids' Wear,FashionHub,113,1,175.95,76.22999999999999,15,43.32,False
9556,2023-10-22,2023,4,10,West,Net Banking,Clothing,Kids' Wear,UrbanFit,36,2,311.6,179.98000000000002,5,57.76,False
9556,2023-10-22,2023,4,10,West,Net Banking,Clothing,Kids' Wear,UrbanFit,172,2,57.0,17.36,25,30.46,False
9557,2023-12-08,2023,4,12,West,UPI,Clothing,Kids' Wear,StyleCraft,120,1,260.3,147.60000000000002,5,56.7,False
9557,2023-12-08,2023,4,12,West,UPI,Clothing,Women's Wear,FashionHub,412,2,41.4,16.7,10,40.34,False
9558,2023-03-23,2023,1,3,North,Credit Card,Books,Fiction,LearnHub,338,1,44.0,25.55,0,58.07,False
9558,2023-03-23,2023,1,3,North,Credit Card,Home & Kitchen,Decor,LivingSpace,73,1,666.9,219.39,10,32.9,False
9559,2024-05-31,2024,2,5,East,UPI,Sports & Outdoors,Yoga,OutdoorPro,310,3,81.0,42.089999999999996,0,51.96,False
9559,2024-05-31,2024,2,5,East,UPI,Sports & Outdoors,Fitness,ActiveGear,473,1,195.0,98.19,0,50.35,False
9559,2024-05-31,2024,2,5,East,UPI,Sports & Outdoors,Team Sports,ActiveGear,173,1,59.0,30.56,0,51.8,False
9560,2024-04-05,2024,2,4,South,Debit Card,Home & Kitchen,Decor,HomeEase,227,3,1405.0500000000002,460.74000000000024,15,32.79,False
9561,2024-04-14,2024,2,4,South,COD,Sports & Outdoors,Yoga,SportMax,93,1,73.8,27.739999999999995,10,37.59,False
9561,2024-04-14,2024,2,4,South,COD,Books,Fiction,StoryHouse,325,1,16.0,9.29,0,58.06,False
9562,2024-07-31,2024,3,7,West,UPI,Home & Kitchen,Decor,LivingSpace,63,1,452.2,143.36,15,31.7,False
9562,2024-07-31,2024,3,7,West,UPI,Sports & Outdoors,Fitness,OutdoorPro,4,1,83.3,28.689999999999998,15,34.44,False
9563,2023-06-04,2023,2,6,North,Net Banking,Clothing,Footwear,StyleCraft,202,1,84.15,30.710000000000008,15,36.49,False
9564,2023-10-25,2023,4,10,North,Net Banking,Sports & Outdoors,Camping,FitLife,208,1,155.8,81.91000000000001,5,52.57,False
9564,2023-10-25,2023,4,10,North,Net Banking,Sports & Outdoors,Team Sports,SportMax,13,1,126.4,33.61,20,26.59,False
9565,2024-08-20,2024,3,8,East,Debit Card,Sports & Outdoors,Team Sports,OutdoorPro,215,1,276.0,111.32,0,40.33,False
9565,2024-08-20,2024,3,8,East,Debit Card,Sports & Outdoors,Yoga,OutdoorPro,310,3,76.94999999999999,38.039999999999985,5,49.43,False
9566,2023-11-28,2023,4,11,West,UPI,Electronics,Mobile Phones,SkyNet,379,1,2372.0,548.21,20,23.11,False
9566,2023-11-28,2023,4,11,West,UPI,Sports & Outdoors,Camping,OutdoorPro,43,3,1047.0,487.89,0,46.6,False
9567,2024-04-12,2024,2,4,West,Credit Card,Sports & Outdoors,Cycling,ActiveGear,407,1,157.5,32.18000000000001,25,20.43,True
9568,2023-08-11,2023,3,8,North,Credit Card,Electronics,Smartwatches,ZoomTech,417,3,8466.0,1509.9000000000005,15,17.83,True
9568,2023-08-11,2023,3,8,North,Credit Card,Sports & Outdoors,Fitness,ActiveGear,326,1,119.85,52.97,15,44.2,False
9568,2023-08-11,2023,3,8,North,Credit Card,Clothing,Footwear,UrbanFit,110,1,68.0,33.2,0,48.82,False
9568,2023-08-11,2023,3,8,North,Credit Card,Clothing,Women's Wear,TrendSetter,8,1,230.0,137.11,0,59.61,False
9569,2024-11-12,2024,4,11,North,UPI,Clothing,Kids' Wear,ClassicWear,465,2,243.1,109.53999999999999,15,45.06,False
9569,2024-11-12,2024,4,11,North,UPI,Electronics,Cameras,ZoomTech,238,2,4624.0,1079.3200000000002,15,23.34,True
9569,2024-11-12,2024,4,11,North,UPI,Sports & Outdoors,Team Sports,FitLife,241,1,395.2,167.92999999999998,5,42.49,False
9569,2024-11-12,2024,4,11,North,UPI,Clothing,Footwear,FashionHub,441,2,316.0,149.32,0,47.25,True
9570,2024-04-04,2024,2,4,East,UPI,Books,Comics,LearnHub,177,2,58.0,36.34,0,62.66,False
9570,2024-04-04,2024,2,4,East,UPI,Home & Kitchen,Decor,HomeEase,404,1,495.9,150.76999999999998,10,30.4,False
9571,2024-04-23,2024,2,4,West,Wallet,Books,Non-Fiction,LearnHub,66,1,29.75,17.310000000000002,15,58.18,False
9572,2023-03-27,2023,1,3,South,Wallet,Home & Kitchen,Cookware,DreamHome,203,1,264.6,101.80000000000001,10,38.47,False
9573,2023-03-01,2023,1,3,West,UPI,Home & Kitchen,Bedding,DreamHome,115,2,887.4,329.05999999999995,15,37.08,False
9573,2023-03-01,2023,1,3,West,UPI,Electronics,Mobile Phones,NovaTech,20,2,5769.6,1573.88,20,27.28,False
9573,2023-03-01,2023,1,3,West,UPI,Clothing,Women's Wear,TrendSetter,328,1,93.0,47.06,0,50.6,False
9574,2024-12-04,2024,4,12,South,Credit Card,Electronics,Headphones,TechPro,401,1,2589.75,368.1500000000001,25,14.22,False
9575,2023-10-28,2023,4,10,East,Wallet,Electronics,Mobile Phones,TechPro,330,1,4166.7,1373.12,15,32.95,False
9575,2023-10-28,2023,4,10,East,Wallet,Home & Kitchen,Bedding,HomeEase,252,2,1278.4,458.0000000000001,15,35.83,False
9576,2023-12-30,2023,4,12,West,Net Banking,Clothing,Kids' Wear,TrendSetter,277,1,57.0,27.05,0,47.46,True
9576,2023-12-30,2023,4,12,West,Net Banking,Clothing,Kids' Wear,TrendSetter,327,2,271.8,117.54000000000002,10,43.25,False
9577,2023-10-03,2023,4,10,West,COD,Home & Kitchen,Furniture,ComfortPro,489,2,481.6,157.38,20,32.68,True
9578,2023-08-30,2023,3,8,East,Wallet,Electronics,Laptops,Electra,22,2,3984.0,-662.5600000000004,40,-16.63,True
9578,2023-08-30,2023,3,8,East,Wallet,Books,Comics,PageTurner,41,1,51.3,26.419999999999998,10,51.5,False
9578,2023-08-30,2023,3,8,East,Wallet,Electronics,Headphones,NovaTech,287,1,987.7,327.73,15,33.18,False
9579,2024-10-21,2024,4,10,North,Net Banking,Sports & Outdoors,Camping,SportMax,191,1,417.0,224.49,0,53.83,True
9580,2024-11-21,2024,4,11,North,Credit Card,Electronics,Laptops,NovaTech,440,1,1831.2,-55.169999999999845,40,-3.01,False
9580,2024-11-21,2024,4,11,North,Credit Card,Home & Kitchen,Cookware,DreamHome,55,1,380.0,172.81,0,45.48,False
